-0.017832	0.009281	0.024494	0.058373	-0.000205	0.024122	-0.024854	0.069782	0.031675	-0.128939	-0.016410	-0.052435	-0.040485	0.016996	0.031915	0.008703	0.040284	0.013198	-0.091185	-0.015017	0.023291	-0.018700	-0.016762	-0.046402	0.050110	0.080449	-0.012842	-0.030156	0.007661	0.006266	-0.034624	-0.069179	0.040325	0.040325	0.016068	0.003573	0.023949	-0.016429	0.029870	0.022475	0.084506	-0.111650	0.048209	0.030638	0.017482
-0.135264	0.044548	-0.080971	-0.002049	-0.146577	-0.111092	0.011562	0.059551	-0.032583	-0.075705	0.123456	-0.105386	-0.061427	-0.026139	-0.015383	0.014529	0.047462	0.055538	-0.081475	0.084031	0.033359	0.031879	0.075225	-0.140192	0.049418	0.054180	0.043006	-0.048431	-0.100402	0.043116	-0.020583	0.133516	-0.090443	-0.090443	0.173785	-0.173789	0.085827	-0.025355	0.088340	0.019804	0.061247	-0.156275	0.073539	-0.116363	0.162739
-0.043962	-0.045202	0.042206	0.013138	-0.065352	0.017747	0.009135	0.055032	-0.009247	-0.074239	0.000080	0.009643	0.007266	-0.024729	0.096704	-0.006106	-0.069228	-0.024032	-0.101674	0.058639	0.013802	0.022397	-0.005574	-0.011332	-0.018107	0.005268	0.035160	0.008923	-0.039902	0.019861	0.052589	0.060794	0.009850	0.009850	0.004783	-0.042585	0.017298	0.025967	-0.045551	-0.002260	0.021447	0.009095	0.005530	0.004613	-0.013362
0.002185	0.075972	0.063208	0.016830	0.032169	0.054926	-0.075795	0.052787	-0.012610	-0.029026	0.061568	-0.044115	0.025484	0.033468	-0.001909	-0.056245	-0.014970	0.043972	0.009790	0.036757	0.010376	0.001150	0.019756	0.017643	-0.047527	-0.003320	-0.031036	0.027244	0.031107	0.012318	0.014016	-0.015622	-0.002651	-0.002651	-0.001114	-0.031740	0.000301	0.001034	-0.013740	-0.033853	-0.041858	0.031058	0.012135	-0.028939	0.030325
0.036395	0.017832	0.070438	-0.032469	-0.024420	-0.085583	-0.148616	0.009196	0.005701	-0.018057	0.013434	0.004789	0.072123	0.041373	-0.037433	0.026069	-0.031141	-0.048230	0.026561	0.058752	-0.014378	0.020945	-0.022001	0.013846	0.048979	-0.042573	0.015333	-0.020332	-0.020599	0.038088	-0.037034	0.046710	-0.020357	-0.020357	0.000953	0.024943	-0.002482	0.010929	0.008345	-0.034471	0.025562	-0.026004	0.003814	-0.065544	0.058929
-0.101153	0.024061	-0.176068	0.086622	0.074621	-0.015282	0.052197	0.030484	0.081654	-0.021865	-0.027938	0.007502	0.003521	-0.071994	0.130843	-0.097460	-0.006108	0.045698	0.094795	0.033316	-0.068856	-0.164665	-0.045805	0.050353	0.048519	-0.206726	-0.101644	-0.203509	0.009083	0.157133	-0.064158	-0.055516	-0.050708	-0.050708	-0.002598	0.144891	-0.073109	-0.096817	-0.222573	-0.237447	-0.084068	0.073450	0.019533	-0.172767	-0.028778
0.053624	0.049216	-0.061508	-0.012417	-0.020542	0.085497	0.064093	0.034730	0.017448	-0.034533	0.042722	0.107615	-0.012375	-0.051378	-0.066760	-0.000725	0.124848	0.063281	-0.021894	0.021857	-0.024558	-0.021824	-0.015418	-0.002038	0.075081	0.097745	0.047020	0.041753	0.031953	-0.069014	-0.020760	-0.042231	0.054992	0.054992	-0.052323	0.021529	0.000518	-0.032509	-0.091798	-0.078483	0.042713	-0.032603	-0.028307	-0.042903	0.027177
0.027790	0.057728	0.066322	0.023500	0.019234	-0.017327	0.024323	0.049799	0.022373	-0.009242	0.018256	-0.042889	-0.014831	-0.044763	-0.002295	-0.008485	0.001175	0.027430	0.000345	0.014150	-0.028314	-0.017710	0.010564	0.002958	0.005705	-0.000044	-0.005678	0.013262	-0.017162	0.017528	0.009648	-0.009770	0.004211	0.004211	-0.001082	0.016578	0.004406	0.011864	-0.005261	0.005104	0.022630	-0.004715	-0.009101	-0.004773	0.010921
0.030299	-0.041394	-0.011545	0.062049	0.075954	-0.045200	0.003968	-0.015810	0.053692	-0.119550	0.023986	-0.009129	-0.047313	-0.063614	0.031723	0.016453	-0.033463	0.007466	0.062420	-0.000988	-0.064656	-0.053933	0.000711	0.102396	0.063655	0.032536	0.006596	0.067014	-0.089046	-0.062519	0.016114	-0.027279	-0.017735	-0.017735	-0.036840	0.016697	0.049167	-0.031072	0.015182	-0.012073	-0.040839	0.058005	-0.046314	-0.021751	0.004389
0.040378	0.063629	0.040550	0.027671	0.025027	0.011954	0.026460	0.026635	-0.026484	0.000426	0.020930	0.025724	0.006182	-0.045177	-0.021187	-0.025963	0.011750	0.013132	0.007787	0.008465	-0.012640	-0.003537	0.020340	0.057372	-0.015766	-0.009464	0.014508	0.008889	-0.006149	0.011186	0.011159	0.001289	0.014118	0.014118	0.033206	0.001557	0.009439	0.024434	0.011196	0.015061	0.008146	-0.005153	0.019946	-0.019531	0.008404
