0.048739	0.018545	0.019610	-0.022995	-0.012122	-0.028859	0.011620	0.018478	-0.003635	-0.013900	0.000363	-0.018964	0.009977	0.031962	0.002113	0.009343	-0.007785	0.000584	0.005013	-0.001501	-0.011635	0.020060	0.024453	-0.033909	0.009834	0.021435	-0.021531	-0.043266	0.002459	0.002459	0.023304	0.023304	-0.031473	-0.003521	0.003713	0.008712	0.005233	0.024789	-0.002207	0.005164
0.023010	0.017748	0.058753	0.040722	0.010859	0.047088	-0.002291	-0.009747	-0.000436	0.006580	-0.006536	0.000738	-0.016464	-0.001342	-0.003566	-0.018369	-0.012771	0.006131	0.006855	-0.023414	0.000343	0.037895	0.004056	-0.015946	0.023610	-0.004589	-0.026956	-0.020235	0.009284	0.009284	0.014677	0.014677	-0.003608	0.004966	-0.004039	0.006273	0.005946	0.004082	0.000537	0.016364
0.038159	0.049462	0.025347	0.007283	-0.019349	-0.058406	0.004509	-0.007971	0.010001	-0.003672	-0.004871	-0.005608	-0.004626	-0.006719	-0.016316	0.023560	0.015643	0.010701	-0.011542	-0.012216	-0.021427	-0.007938	0.013753	0.008354	0.005141	-0.001736	-0.012296	0.040512	-0.004379	-0.004379	-0.002681	-0.002681	-0.010957	0.023051	-0.025115	0.031391	-0.027710	0.031109	0.024392	0.004705
-0.003440	0.007827	-0.049146	0.003905	-0.017812	-0.002835	-0.054882	-0.037788	-0.009356	0.009178	0.007419	0.002008	-0.013686	0.022150	-0.021160	-0.007056	-0.000093	-0.016276	0.010459	-0.005889	-0.015333	0.028868	0.003707	0.019398	-0.039702	0.020876	-0.004400	0.026540	0.009239	0.009239	0.021362	0.021362	-0.024222	0.012703	-0.015935	0.018738	0.011068	0.013749	-0.001075	-0.021731
-0.004975	0.009377	0.015455	0.048627	0.035197	0.012881	0.012447	-0.003721	0.025882	-0.009410	0.034250	-0.031228	0.012103	0.007422	0.012568	-0.004327	-0.017556	0.038293	0.017075	0.003347	0.001353	0.001489	0.007490	-0.029064	-0.026997	0.020544	-0.028096	0.021714	-0.003735	-0.003735	0.003605	0.003605	-0.010259	0.018906	0.008861	0.003800	-0.008144	0.010042	0.000824	0.011106
0.000769	0.011870	-0.005045	0.009997	0.037501	0.017196	-0.018281	0.011922	-0.018918	0.005678	0.019931	0.018331	-0.013032	-0.036037	0.002526	-0.038728	-0.012872	0.000648	0.014167	0.013561	-0.003635	0.004070	0.008214	-0.043689	0.039915	-0.036605	-0.002846	-0.004680	0.002922	0.002922	0.030206	0.030206	-0.003462	0.026495	0.003881	0.000113	0.009829	0.056995	-0.036226	-0.014618
-0.006616	0.041931	0.067868	-0.017960	-0.026401	0.001839	0.009701	-0.008816	-0.008766	0.010081	0.003884	0.000360	0.007043	-0.012795	-0.071283	-0.064795	-0.015304	-0.045660	0.040432	0.033572	-0.060653	0.013001	-0.038716	0.045324	-0.002103	-0.017322	0.015143	0.048755	0.036486	0.036486	-0.013084	-0.013084	-0.052159	0.028841	-0.017517	0.013918	0.005739	0.005003	-0.041415	-0.026981
0.016038	0.002289	-0.017684	0.029087	0.014050	-0.009642	0.003570	-0.002917	0.004536	0.019795	-0.006687	0.044343	-0.018234	-0.015200	-0.020269	0.026827	0.026016	0.015161	-0.028786	0.015650	-0.013198	0.007587	-0.001156	-0.021212	-0.041241	-0.015636	0.025444	0.017644	-0.006001	-0.006001	-0.003788	-0.003788	-0.001179	0.005878	-0.008024	0.015788	-0.016645	-0.017585	0.000141	-0.014581
-0.013702	-0.004747	-0.034260	0.013250	-0.039570	0.014303	0.050796	-0.001592	-0.010965	0.038791	0.003193	0.012869	-0.014498	0.003421	0.002985	-0.006723	-0.002752	-0.005170	-0.012638	-0.009378	0.001788	-0.009044	-0.011680	0.013845	0.048759	-0.014156	0.031516	-0.057230	0.013581	0.013581	-0.000273	-0.000273	0.007876	-0.016373	-0.025127	0.029298	-0.092680	0.064089	-0.078614	-0.050324
0.005354	0.000237	-0.026889	0.022841	0.013081	-0.000647	-0.042332	-0.001140	-0.027392	-0.031964	-0.007006	-0.005420	0.000141	-0.002055	-0.007980	0.023594	0.021332	-0.019656	-0.006587	0.006322	-0.003979	-0.027516	-0.000528	-0.009826	0.040400	0.002933	-0.039977	-0.057374	0.004573	0.004573	0.030321	0.030321	0.020457	-0.026506	-0.038565	0.026202	-0.027202	0.027319	-0.017197	-0.000390
