-0.073468	0.049848	-0.013364	-0.033974	-0.068057	-0.004795	-0.049080	-0.009670	0.050166	-0.003679	0.000826	-0.038775	-0.033495	0.016875	-0.024103	-0.036552	-0.027807	0.019506	0.083901	0.048570	-0.010555	-0.021665	-0.004389	-0.014808	-0.074620	-0.037124	0.057616	-0.028593	0.017413	-0.025372	0.021703	0.002128	-0.034412	0.033078	0.041867	0.062059	0.027846	-0.032696	-0.052898	0.007114	0.029578	-0.001981	-0.001981	-0.021948	-0.066899	-0.061483	-0.018835	-0.000030	0.001720	-0.083425
-0.057761	0.040749	-0.034987	-0.120178	-0.134490	0.039940	-0.085322	-0.001704	-0.003620	0.031051	-0.003693	-0.160355	-0.001422	-0.010509	0.005128	-0.106249	-0.001109	0.036043	0.012933	-0.003375	0.044390	-0.033034	-0.123892	-0.088791	-0.007778	0.158039	0.003635	0.165123	-0.148035	-0.006546	0.021894	-0.024210	0.059553	0.086967	0.106655	0.018341	-0.020491	-0.141440	-0.039704	-0.099536	-0.018660	-0.077891	-0.077891	-0.002078	-0.113638	-0.155663	-0.284401	-0.105546	-0.003211	0.003672
-0.078370	0.015106	-0.022834	-0.074815	-0.032114	0.000736	-0.049211	0.016858	0.050360	-0.002132	0.041029	0.073729	-0.042213	0.013838	0.000864	-0.044299	0.025482	-0.004313	0.055263	0.039114	-0.014457	-0.013501	-0.022668	0.004893	-0.011358	-0.003482	0.012488	-0.039999	-0.003625	-0.017232	0.016235	-0.025128	-0.017429	0.031756	0.060447	-0.004550	0.008393	0.003958	-0.026804	0.006549	0.024692	0.013258	0.013258	-0.020152	-0.060007	-0.012731	-0.043054	-0.002246	-0.000470	-0.040958
-0.007217	0.034991	0.050295	0.030789	-0.050185	-0.024835	0.048323	0.019735	-0.046494	0.000169	-0.007544	0.044867	-0.009105	0.018406	-0.000865	-0.007788	-0.026741	0.035869	-0.021817	0.007327	-0.035083	-0.007383	-0.021847	0.002144	-0.006236	0.005238	0.011055	-0.013360	0.011142	0.010710	0.005646	0.008203	-0.006047	-0.000925	0.060160	0.019134	0.001284	-0.011060	-0.005132	-0.004462	-0.014987	-0.005873	-0.005873	-0.036097	-0.008410	0.014496	-0.005507	0.019201	-0.010911	-0.036730
-0.027403	-0.085636	0.049642	0.014728	0.061876	-0.037565	-0.068230	0.071334	-0.065474	0.018372	0.044418	-0.011031	0.027324	-0.082278	-0.015709	-0.024498	-0.023549	0.015704	0.012065	-0.047470	0.008769	-0.073341	0.072106	0.020092	-0.053759	0.032992	0.071441	-0.153915	-0.031859	-0.001936	-0.038860	-0.055616	0.066579	-0.038430	-0.050094	-0.020336	-0.031207	-0.107045	0.002020	-0.009010	-0.068401	0.022211	0.022211	0.076416	0.031914	-0.000796	-0.073066	-0.148356	-0.048793	-0.036370
0.016188	-0.074464	0.048305	-0.019429	0.012320	-0.026767	-0.030350	-0.069325	0.015103	0.082355	0.059727	0.007436	-0.040388	0.021729	0.086298	-0.072097	-0.048328	0.025734	0.067710	-0.039867	-0.024187	-0.014717	0.024369	-0.039062	-0.008525	-0.073378	-0.032350	-0.020717	0.001061	-0.016032	0.067495	-0.114221	0.019209	0.038275	-0.012760	0.020358	0.028592	-0.019606	0.030870	0.076364	-0.029872	-0.005390	-0.005390	-0.049659	-0.069923	-0.025721	0.012928	0.069593	0.001852	0.015002
0.033440	0.011189	0.042286	-0.022754	0.000439	-0.010871	-0.015531	-0.032039	0.027481	0.047742	-0.036424	0.032051	-0.025318	0.015501	0.034554	-0.040298	-0.013181	0.050366	0.014716	-0.000557	0.014818	0.015551	-0.047981	0.015436	-0.019451	0.025939	-0.016401	-0.022318	-0.055317	0.057031	0.020974	-0.051927	0.010598	0.026847	-0.004374	0.046413	0.010178	0.006043	-0.011901	-0.031301	-0.022625	0.016618	0.016618	0.039877	0.033446	0.028848	-0.013678	-0.032955	-0.001145	0.031213
0.054358	-0.034252	-0.086888	0.035905	-0.084165	-0.041351	-0.025105	0.039893	0.027179	-0.011683	-0.040432	0.012520	-0.032470	0.072578	-0.018433	-0.079960	-0.062189	-0.082241	-0.028874	0.004430	0.040123	0.043509	0.088404	-0.014018	-0.037507	0.027766	0.004827	-0.072566	0.044351	-0.082912	-0.055666	-0.045793	0.083071	-0.006974	-0.104670	0.103751	0.053193	-0.035909	-0.001997	0.046318	-0.078830	-0.005187	-0.005187	0.112766	0.026578	-0.039662	0.028200	-0.030249	0.023409	0.018737
-0.069277	0.094090	0.005640	0.089051	0.047002	0.012496	-0.089103	-0.030473	0.017822	0.005834	0.011432	-0.013282	-0.054063	0.044282	0.005664	-0.091501	0.030301	-0.014447	0.012102	-0.005500	-0.030021	0.018941	-0.023554	-0.034048	-0.044923	-0.032770	0.027343	-0.028310	0.009800	0.004586	0.012876	-0.025409	-0.009915	-0.001505	0.003199	0.022668	0.007836	-0.023388	0.017172	0.011422	-0.011356	-0.000661	-0.000661	-0.002228	0.000550	-0.015251	-0.016617	0.000969	0.011346	-0.021953
0.031704	0.014167	-0.045003	0.013816	-0.034956	0.007875	0.005527	0.037517	-0.004151	0.035554	0.007396	0.021318	-0.033539	0.054815	0.020247	-0.068320	0.033345	0.015593	0.066020	-0.011045	-0.001400	-0.032920	0.024811	0.010488	-0.031600	-0.028689	-0.039172	-0.035665	-0.005976	0.008451	0.056168	-0.037986	0.024710	0.016044	-0.020098	0.031633	0.028338	-0.016477	0.025500	-0.008667	-0.010333	0.012374	0.012374	-0.004315	-0.007243	-0.053130	0.017809	0.028107	-0.013731	0.020222
-0.005358	0.034255	0.027501	0.015785	0.016931	0.013575	-0.036390	0.041344	-0.009528	0.026736	-0.031025	0.009200	-0.045805	0.062012	-0.032699	0.011903	0.024330	-0.033270	-0.056665	-0.026557	0.012650	-0.033299	0.032352	-0.006352	0.046071	0.005800	-0.002440	-0.014906	-0.001451	0.003664	-0.005461	0.064327	-0.026406	0.013394	0.004955	-0.023347	-0.024011	0.016674	-0.031746	-0.017509	-0.021227	0.020755	0.020755	0.021373	0.042205	0.007448	0.020605	0.021561	0.000520	-0.013421
0.009257	0.034192	0.057185	-0.013331	-0.023058	-0.043528	0.018989	0.054091	-0.043825	0.021805	-0.054492	0.058692	0.013626	-0.000807	-0.008767	0.003604	-0.026831	-0.041702	-0.048739	-0.007839	0.037916	0.018607	0.004108	-0.011097	0.009316	0.005110	0.011028	0.006347	0.038674	-0.028740	-0.014762	0.022258	-0.049716	0.025645	0.035431	-0.000529	-0.007115	-0.005338	-0.003578	0.003214	0.005454	-0.015747	-0.015747	0.002658	0.028246	-0.002679	0.021379	0.020409	0.008543	-0.002734
0.040838	0.022161	-0.061514	-0.044769	0.056557	-0.024816	-0.042961	0.016619	0.006511	0.051704	-0.044944	0.025617	0.048499	-0.029746	-0.002365	-0.006669	-0.007096	0.004503	-0.042073	-0.035714	0.041652	-0.034065	-0.024351	0.016412	0.059332	-0.036781	0.028814	0.024636	0.029021	0.019102	-0.055978	-0.029775	-0.087370	-0.020912	0.010957	-0.049325	-0.013931	-0.016263	-0.023723	-0.026154	0.014056	-0.034392	-0.034392	-0.032383	-0.010871	0.010889	0.016059	0.044947	-0.001821	0.016012
0.035347	-0.024273	0.038558	-0.021125	0.024681	0.011021	-0.037342	0.086879	0.016425	0.057323	-0.063181	-0.010818	-0.028836	0.011106	-0.049453	-0.007699	0.003993	-0.016604	-0.030496	0.013809	0.060354	0.028451	-0.002187	0.004722	0.048147	0.101777	-0.012505	-0.076292	-0.052649	-0.082690	0.008172	0.073643	-0.066066	0.009109	0.003473	-0.057333	0.031028	0.005899	0.016395	-0.050195	-0.025092	0.041033	0.041033	-0.018413	0.013194	0.023076	0.019387	0.027622	0.032481	0.028309
-0.015842	0.050110	0.034417	0.010642	0.052441	-0.020429	-0.064561	-0.031257	-0.048925	0.064795	0.031646	0.092237	0.037806	-0.030905	-0.028865	-0.006087	-0.029851	-0.047985	-0.012964	-0.002791	0.038979	0.043599	0.045552	-0.006212	0.010635	0.000858	0.018473	-0.009977	0.003439	-0.024638	-0.024157	0.030304	-0.021594	-0.001208	0.029959	-0.025954	-0.006002	-0.049517	0.006756	0.022095	-0.025839	0.003825	0.003825	-0.009929	-0.011840	0.000489	0.024030	0.019669	-0.008345	0.017506
0.003725	-0.106961	0.050512	-0.001899	0.033330	0.011233	-0.111155	0.053481	-0.037297	-0.012289	0.021941	-0.075724	-0.045866	0.052679	0.003293	0.022145	-0.112620	0.012421	-0.055777	-0.153957	0.032961	-0.064816	0.074706	-0.014484	0.092266	0.030888	-0.055824	-0.216533	-0.030730	-0.010038	0.001960	0.087876	0.050220	0.065391	-0.000860	-0.114387	0.023951	-0.041909	-0.030828	0.024375	0.016591	-0.028664	-0.028664	-0.095200	-0.003050	-0.092517	-0.112285	-0.060209	0.067721	-0.068868
0.016973	0.060186	-0.001721	0.016774	0.017637	0.094854	-0.036494	0.082786	0.004098	0.045136	-0.018269	0.040545	0.016543	-0.025704	0.054046	-0.005473	-0.061496	-0.015400	-0.036293	-0.052888	0.018520	-0.016060	0.040385	-0.044762	0.027758	-0.002549	0.007836	-0.037954	0.025865	-0.012169	0.009826	0.013214	-0.046774	0.015791	0.048031	-0.025477	-0.028661	0.020382	-0.046870	-0.014517	-0.012658	0.001529	0.001529	-0.034385	-0.018021	-0.009632	0.004159	0.015275	0.041366	0.016356
0.004694	-0.104555	-0.066140	0.041583	-0.031742	-0.058644	0.032247	-0.016839	-0.100410	0.146525	0.001334	0.003275	-0.054271	-0.044495	-0.008332	0.056985	0.019083	-0.139128	-0.040502	-0.074262	0.066935	0.076473	0.043856	-0.102398	-0.071721	0.087730	0.032838	-0.071208	-0.016494	-0.024314	0.052344	-0.029891	0.030498	-0.009928	0.107589	-0.087289	-0.070102	0.104113	-0.064426	-0.007560	0.014976	0.029098	0.029098	0.062607	0.034366	0.075624	-0.005118	-0.040974	0.052807	-0.035200
0.040234	0.016315	0.043607	-0.030784	-0.026020	0.030369	0.003390	-0.031140	0.001215	0.044710	-0.049670	0.034930	0.023299	-0.035399	-0.012183	-0.037173	0.001510	-0.049279	-0.058869	-0.045966	-0.020431	-0.012079	0.008677	-0.030464	0.018422	-0.020763	0.023055	0.024033	0.002419	0.027811	-0.053302	-0.038626	-0.024297	0.012837	0.025737	-0.050303	-0.061837	-0.043203	0.028978	-0.021591	0.048521	-0.031244	-0.031244	-0.032992	-0.036373	-0.013144	0.065407	-0.025703	-0.077560	0.005574
0.042912	-0.020246	0.038688	-0.047817	0.013192	-0.019261	-0.060462	-0.039985	0.020981	0.043946	-0.046055	0.023471	0.001358	0.003215	-0.019748	0.046047	-0.041620	-0.074586	-0.071487	-0.011991	0.059220	-0.000616	-0.049410	-0.053949	-0.037797	0.020455	-0.013153	-0.033224	-0.040503	0.024164	-0.061195	-0.058157	-0.078513	-0.035365	0.002908	-0.020348	-0.048218	0.017494	-0.057306	-0.048535	0.021969	0.017403	0.017403	0.032708	0.060330	-0.002421	0.078289	-0.021409	-0.029209	0.007713
0.026957	-0.001604	0.045651	-0.000330	-0.054555	0.064099	0.025328	0.043075	-0.013253	0.010275	-0.021553	-0.021988	-0.062157	0.089443	-0.047042	-0.003076	0.030664	-0.035568	-0.066823	0.009471	-0.037525	-0.031452	0.069323	0.001072	0.044890	0.019531	-0.002887	0.039911	0.044277	0.004298	0.041950	0.056853	-0.020283	-0.036539	0.023306	0.057073	0.020960	0.021844	-0.041007	-0.009685	-0.041063	0.046281	0.046281	-0.022279	-0.014066	0.050460	-0.011758	0.070846	0.015481	-0.028509
0.016197	0.032024	-0.029667	0.016090	0.024766	0.007928	0.019063	0.036317	-0.014778	0.041708	0.013681	0.029250	0.014617	-0.011390	0.032693	0.044941	-0.038464	0.031999	-0.018108	-0.009800	0.015909	0.034342	0.022084	0.000416	-0.010653	0.017289	0.004074	-0.021802	0.001051	0.008657	-0.001841	0.004817	-0.035910	0.020634	0.039845	0.020122	0.022884	-0.009747	0.006885	-0.030329	-0.023636	0.005803	0.005803	0.003026	-0.003472	-0.018232	0.011914	0.015913	-0.017821	-0.000045
0.018093	-0.012353	0.053425	0.024731	-0.079318	0.029554	-0.037776	0.070268	0.072379	-0.022717	-0.018470	-0.053513	0.033891	-0.068928	-0.018369	-0.023804	0.087716	0.065150	-0.102237	-0.014322	-0.016571	0.026848	-0.001318	0.025070	0.060331	-0.044908	0.004301	0.026470	0.032007	-0.042460	-0.012770	-0.096697	0.009435	-0.059938	-0.016018	-0.005753	0.020194	0.036866	0.060885	0.044690	-0.060494	0.032736	0.032736	-0.014728	-0.007692	0.014035	-0.000850	0.030961	0.022534	0.009945
0.005999	0.017949	0.050030	0.031684	-0.034924	0.001935	0.020249	0.017460	-0.006374	-0.039516	-0.029707	0.010496	-0.011369	0.026358	0.031913	0.010038	0.010199	-0.047998	-0.021076	-0.008038	-0.000938	0.018728	-0.030771	-0.015084	0.021759	0.032492	-0.002873	-0.006056	0.023798	0.017523	-0.027779	0.029865	-0.007883	0.016615	0.020676	0.024314	0.023839	-0.047915	0.003506	-0.039780	-0.033649	0.012027	0.012027	-0.008116	-0.010752	-0.001647	-0.018991	0.000967	0.013773	-0.006834
0.037187	-0.004999	0.039394	-0.018243	-0.026774	0.004594	0.013447	-0.057400	-0.009186	0.020472	-0.001982	0.018609	-0.005247	-0.010828	-0.027190	-0.028114	0.014198	0.011018	-0.013333	-0.001247	-0.039007	0.021588	0.036511	0.017073	-0.018338	0.018473	0.029428	0.010825	0.010902	0.018516	0.054374	-0.048519	0.024303	-0.002002	-0.044497	0.055166	-0.010409	0.007368	0.015154	0.013310	0.023360	-0.009952	-0.009952	0.031592	0.011807	-0.001153	-0.020475	0.018868	-0.022944	0.008288
0.026964	0.034515	0.047682	-0.025949	0.016583	0.073004	0.003917	0.023962	0.024012	-0.008703	0.002290	-0.012527	0.045732	-0.020959	-0.012503	-0.041385	-0.007629	-0.039918	-0.004948	-0.036597	-0.056846	-0.053742	-0.030820	-0.039122	0.007328	0.000272	-0.022208	0.053448	0.063861	-0.022634	0.068336	0.074232	0.023021	-0.050614	-0.046140	-0.022668	-0.010593	0.046736	-0.050909	-0.023831	-0.034842	-0.001947	-0.001947	0.008364	-0.001202	-0.013713	-0.003080	0.035928	0.054313	-0.010282
0.044462	0.004310	0.033947	-0.047989	0.030240	-0.032896	0.007699	-0.096265	0.010321	-0.030356	-0.057411	0.052350	0.027961	-0.001381	0.021349	0.007081	-0.061156	-0.014438	0.049558	0.018958	-0.034699	-0.052292	-0.008638	-0.020695	-0.028927	-0.012265	0.003093	0.000047	-0.040804	-0.027495	0.005036	0.029573	-0.006194	-0.015948	-0.012561	-0.051561	-0.010837	-0.000207	-0.010867	-0.011055	0.030409	0.026734	0.026734	0.026897	0.042227	0.025722	-0.031098	-0.030816	0.024887	-0.001924
0.053249	-0.010364	-0.054083	-0.008996	0.008147	0.016915	0.019009	0.010342	0.041621	0.062562	-0.018973	-0.011072	0.024975	-0.039626	0.007342	0.030948	0.059536	0.001470	0.054876	0.016353	0.005691	-0.005303	0.014022	0.036858	-0.003398	-0.014738	0.032752	-0.003881	0.062904	0.042683	0.020173	0.021581	0.006313	-0.007573	-0.027593	0.012995	0.015464	-0.023044	0.050596	0.030091	-0.008504	-0.014114	-0.014114	0.030219	0.009994	-0.018407	-0.009446	-0.002120	0.010157	0.019277
0.047319	0.012165	-0.068968	-0.064729	0.065390	-0.009985	-0.024187	-0.042951	-0.052052	-0.018566	-0.053798	-0.051253	-0.018692	-0.012369	-0.028517	0.035709	0.031666	0.014284	0.007520	0.019395	-0.027090	-0.047792	-0.032981	0.013884	0.051910	-0.056795	0.012254	0.075120	0.070705	0.001358	0.054854	0.040626	-0.022813	-0.092918	0.016595	0.010171	0.002645	0.042791	-0.014673	0.013193	-0.011847	0.016650	0.016650	0.041430	0.007363	0.008751	-0.089867	0.050113	0.068311	-0.020024
0.020170	0.003582	-0.075993	-0.003319	-0.000580	-0.098899	0.026241	-0.019381	-0.032456	-0.007416	-0.015544	-0.009456	0.006013	0.073019	0.024063	0.037925	0.008202	-0.061880	-0.018572	0.025170	0.045345	-0.077715	0.008139	-0.023066	0.006363	-0.047722	-0.048580	0.056286	0.020082	0.003674	-0.008801	-0.032919	-0.007976	0.038791	-0.039659	0.051667	0.017009	-0.018437	-0.024733	-0.008152	-0.010126	0.011891	0.011891	0.013949	0.021014	0.018345	-0.025446	-0.027636	0.034936	0.037270
-0.082689	0.071240	0.008030	-0.005719	-0.009283	-0.038531	0.027454	-0.015227	0.007213	-0.008379	0.021177	-0.105296	0.065647	0.007996	-0.018725	0.033138	-0.059836	0.029123	0.024009	0.007772	0.001605	-0.000724	0.020456	-0.012139	-0.002629	0.018217	0.030422	0.028515	0.010361	-0.041193	0.001384	0.016189	0.030620	0.002091	0.005456	0.046957	0.057370	-0.001962	-0.037421	-0.029762	0.025873	-0.003975	-0.003975	-0.003303	-0.026661	0.014362	-0.008630	0.002888	-0.007926	-0.011720
0.045701	0.026969	-0.037247	-0.031040	0.051410	0.026697	0.025352	-0.002207	-0.012841	0.012502	-0.025947	0.014746	0.044873	-0.050240	0.015295	0.035554	-0.024469	0.001796	0.018187	-0.018960	-0.028494	-0.027137	-0.035541	0.010208	0.028455	0.031080	0.013827	-0.000968	0.009225	0.005480	-0.000091	-0.000356	-0.021373	0.029056	-0.014987	-0.049333	0.017705	0.018374	-0.007535	0.013307	0.023604	0.010926	0.010926	-0.020330	-0.018296	-0.009056	-0.021896	0.027306	-0.005044	0.002711
0.012956	-0.019338	-0.063506	0.064770	-0.088892	-0.016208	0.003860	0.058302	0.006132	0.005938	0.033360	-0.014816	0.034173	0.001484	0.016850	-0.007881	0.015270	-0.066329	-0.073702	0.001607	0.005164	0.024025	-0.052592	-0.038028	-0.012151	-0.021496	-0.035777	0.026718	-0.041842	-0.038646	-0.017976	-0.073005	0.041000	0.012509	-0.027689	0.006706	0.031504	0.030492	-0.022075	-0.018063	0.016240	-0.003838	-0.003838	0.039066	0.031841	0.012040	0.008400	-0.055861	0.027988	-0.006652
0.050259	0.021847	-0.026169	-0.000974	0.022833	0.085123	-0.005215	0.077491	0.064926	-0.012726	-0.018038	-0.004407	0.054654	-0.042917	0.042372	0.000539	-0.032631	-0.000736	0.033073	-0.046037	0.001913	-0.025948	0.022801	0.006892	0.046506	0.045423	0.005228	-0.026377	0.011186	-0.009833	0.003116	0.017189	-0.004969	0.017025	-0.051870	-0.000833	-0.031370	0.026765	-0.025481	-0.022431	-0.025008	0.029152	0.029152	0.011642	-0.020246	-0.022631	0.007638	-0.034073	0.062548	-0.017959
0.017603	0.040278	0.056094	-0.041450	0.085334	0.031014	0.003093	-0.030891	0.022060	0.026042	0.017685	0.025632	0.095998	-0.097252	0.034004	0.003402	-0.006977	-0.027169	0.042469	-0.011163	-0.001049	0.031198	0.015836	-0.063705	0.004246	0.018757	-0.053509	0.082061	0.007693	-0.014299	-0.011159	-0.033503	0.059502	-0.010277	-0.057855	-0.005457	0.010491	0.018771	-0.024116	0.028780	0.002805	-0.029356	-0.029356	-0.043670	-0.056191	0.025557	0.004635	-0.006896	0.078151	-0.016881
0.017969	0.025510	-0.035913	0.034322	-0.016639	0.044988	-0.022075	0.028325	-0.042473	0.005291	0.017811	0.052957	0.043344	-0.010427	0.015569	0.031556	-0.049431	0.027701	0.001529	-0.000884	0.020558	-0.017745	0.000273	0.019176	0.004137	0.021608	-0.030556	0.037412	0.010452	-0.008389	0.021844	0.002366	0.004571	-0.007911	-0.029258	-0.001383	-0.028603	0.029484	-0.002574	-0.025608	0.011666	0.003442	0.003442	0.002920	-0.003977	-0.018236	-0.006957	0.000433	0.005305	0.012935
0.000749	0.043513	-0.035101	0.015070	0.013787	-0.031598	-0.026300	-0.019536	-0.094025	0.033628	0.032088	0.068683	0.033581	-0.025416	-0.025009	0.015112	-0.015933	-0.035496	0.020536	0.000989	-0.008888	-0.023853	-0.037220	0.027837	0.027828	0.005847	-0.020203	0.020267	0.016199	-0.018619	0.004633	0.038154	-0.002593	0.035793	-0.012797	-0.002695	0.014982	-0.014886	0.021518	-0.004213	-0.007965	0.013275	0.013275	0.032722	0.020937	-0.015101	-0.013117	0.009026	-0.006387	-0.010239
0.051788	-0.019488	-0.093353	-0.016845	0.009034	-0.077184	-0.090162	0.009987	-0.003744	-0.148950	-0.121779	0.007536	0.007079	0.020751	-0.013858	-0.003062	-0.104982	0.083222	-0.054807	0.019960	0.073279	0.082244	-0.023188	-0.004918	-0.023719	-0.021561	-0.083051	0.126958	0.175969	0.019077	0.038904	0.111374	0.058400	-0.085588	0.048871	0.102863	0.010086	0.062661	-0.015111	0.154683	-0.034293	0.029200	0.029200	0.028896	-0.028097	0.050759	-0.106417	-0.116928	0.126413	0.090904
0.024980	-0.055559	0.039276	-0.001254	-0.031302	-0.046003	-0.030000	-0.048344	-0.025377	-0.044727	-0.036289	-0.026592	0.010134	-0.035348	0.029292	0.054780	0.013020	-0.034498	-0.023698	0.030050	0.019072	0.022980	-0.052554	0.013228	-0.013930	0.082849	0.039855	-0.035645	0.028542	0.014447	-0.074255	-0.071010	0.066628	-0.044517	-0.032826	0.028293	-0.026883	0.053486	0.005780	-0.049204	-0.002065	0.001670	0.001670	0.013986	0.002012	-0.010041	-0.041151	-0.005044	0.050300	-0.014096
0.039597	0.008216	-0.048393	-0.012749	0.027511	0.045801	0.036691	0.002357	-0.008203	-0.030790	0.036569	-0.035277	0.047315	-0.045566	-0.042388	0.021613	0.043501	0.004233	0.039539	0.027916	-0.022405	-0.044041	-0.017641	0.065629	0.010317	-0.012881	0.033385	-0.056418	-0.084020	0.001257	0.012252	-0.027101	0.015124	0.046049	-0.019072	-0.018691	-0.071047	-0.044559	-0.017691	0.016857	0.016768	-0.015380	-0.015380	-0.037494	0.046355	0.017609	0.003418	-0.010180	-0.045648	0.010320
