0.053254	-0.010402	-0.054025	-0.009058	-0.008100	0.016995	0.019330	0.010149	0.041639	0.061863	-0.020168	-0.009228	-0.036106	0.017161
0.047317	0.012142	-0.068926	-0.064584	-0.065653	-0.009948	-0.024292	-0.043612	-0.051565	-0.018546	-0.060247	-0.049918	0.000772	-0.034429
0.020162	0.003555	-0.075939	-0.003120	0.000646	-0.099608	0.025710	-0.019158	-0.032559	-0.007893	-0.011699	-0.010156	0.036595	-0.017392
-0.082684	0.071235	0.008036	-0.005656	0.009106	-0.038736	0.027564	-0.014675	0.006626	-0.006659	0.018657	-0.103358	-0.039675	0.023060
0.045708	0.027013	-0.037191	-0.031095	-0.051350	0.026528	0.025978	-0.002620	-0.012498	0.011641	-0.025644	0.016964	-0.055318	-0.034675
0.012964	-0.019358	-0.063553	0.064858	0.089148	-0.016472	0.003202	0.059203	0.005625	0.005719	0.035823	-0.016387	-0.017011	0.017312
0.050262	0.021878	-0.026171	-0.000979	-0.022647	0.085494	-0.004644	0.076868	0.064434	-0.013672	-0.017281	-0.001969	-0.055689	-0.015858
0.017614	0.040293	0.056215	-0.041262	-0.085407	0.030825	0.003232	-0.030264	0.022373	0.023719	0.021283	0.028632	-0.107652	-0.008847
0.017969	0.025539	-0.035937	0.034167	0.016975	0.044989	-0.022408	0.027533	-0.042896	0.004876	0.021683	0.053193	-0.032512	0.006713
0.000746	0.043494	-0.035041	0.014985	-0.013635	-0.031847	-0.026303	-0.020328	-0.093596	0.034740	0.035433	0.067671	-0.033770	-0.023550
0.051768	-0.019651	-0.093256	-0.016502	-0.009321	-0.076719	-0.090733	0.010447	-0.004801	-0.152102	-0.119059	0.012612	0.004299	0.085178
0.024979	-0.055496	0.039327	-0.001025	0.031363	-0.046510	-0.030409	-0.048308	-0.024300	-0.046130	-0.038557	-0.026870	-0.024670	0.015064
0.039603	0.008201	-0.048412	-0.012796	-0.027021	0.045502	0.037271	0.002410	-0.008047	-0.028548	0.035718	-0.035478	-0.052219	0.003229
0.020372	-0.031960	0.022493	0.013976	0.012843	-0.036930	-0.005339	-0.055915	0.065467	-0.007774	0.013298	-0.008464	0.023637	0.007030
0.001899	0.012175	0.050527	0.008938	0.017537	0.024658	0.053884	0.047104	-0.052974	0.050087	0.038831	-0.029521	0.010237	-0.015025
-0.076580	0.071662	0.006125	0.043078	0.004342	-0.001002	0.004944	-0.003845	0.029503	-0.005639	-0.022128	-0.003838	0.039264	-0.035592
-0.106808	-0.146042	-0.023618	0.150565	-0.119579	0.091474	0.036007	0.013240	0.041006	0.015063	-0.190224	0.037296	-0.084590	0.442079
0.038264	0.037015	-0.035560	-0.032277	-0.057270	0.024902	-0.059351	0.035137	0.014247	0.044316	-0.025301	0.062454	-0.056602	0.021402
0.015250	-0.025315	0.057298	-0.009612	0.028261	-0.024868	-0.038724	0.055699	0.025528	0.052970	-0.011752	-0.013478	-0.084045	-0.005329
0.022368	0.017075	0.041260	0.016863	0.074415	-0.015831	0.008280	-0.010501	-0.019915	0.022463	-0.056894	0.058654	0.028294	0.036312
0.061810	0.012124	-0.060263	-0.038236	-0.006106	0.007327	-0.020334	0.051954	-0.003979	0.040334	-0.079775	0.014326	-0.042029	-0.011135
0.022831	-0.089203	-0.090977	-0.046398	-0.012493	-0.139129	-0.023288	-0.035841	-0.086328	0.043502	0.080747	-0.071899	0.064337	0.011362
0.034310	-0.013001	0.038021	-0.059969	-0.052359	-0.056267	0.036337	-0.050720	-0.001841	-0.046364	-0.019055	-0.023010	-0.007334	-0.037268
0.031328	0.021789	0.045590	-0.023646	-0.001479	-0.013679	0.034638	0.038608	-0.001629	-0.069819	-0.013104	-0.002863	0.028035	0.010198
0.044405	0.005527	-0.058500	-0.000814	0.025745	0.026790	0.025945	0.029694	-0.036597	0.029074	-0.012300	0.014325	-0.013574	0.012909
0.019707	0.016648	0.049078	-0.011801	-0.007764	-0.034994	0.006422	0.040911	-0.015003	-0.084201	-0.040664	-0.002834	0.027214	-0.013465
0.009150	-0.003694	-0.030850	-0.085301	-0.174978	0.013397	0.063447	-0.052145	-0.080409	-0.041909	0.059707	-0.098928	0.043189	-0.059602
0.011641	0.009556	-0.044133	0.049689	0.032573	0.049360	0.014193	-0.000423	-0.049014	-0.056365	0.075289	0.028410	-0.007698	0.036671
-0.003682	0.004944	0.039771	0.039686	0.024237	0.020518	-0.032265	0.058203	0.018579	0.006961	0.040021	-0.031846	-0.054880	-0.013518
0.022789	-0.072363	0.046400	-0.043459	-0.026752	-0.026635	-0.063640	0.001332	-0.037590	0.012859	0.009115	-0.011024	0.078847	-0.016912
0.038582	-0.029234	0.023962	-0.016866	0.008166	-0.028500	0.016929	-0.112539	-0.004580	0.020671	-0.010532	0.039195	0.017388	0.026989
-0.071448	0.049554	-0.013570	-0.066469	0.122537	0.010138	0.009514	-0.042593	-0.046599	0.040678	-0.062567	-0.174244	-0.066076	0.054610
0.018803	0.031233	-0.049394	0.005512	-0.040141	0.008717	-0.031372	-0.040680	-0.013622	0.037582	-0.007231	0.001898	-0.015488	-0.004621
-0.017565	0.005963	0.016212	0.051189	0.011419	0.023151	-0.080376	0.000058	-0.013988	0.032850	0.057643	0.017171	0.045088	-0.003211
-0.106457	-0.059021	-0.044078	-0.004100	0.009443	0.032010	0.020342	-0.001193	0.055928	-0.001630	-0.073304	0.075976	0.070130	0.076102
0.010188	-0.009597	0.043029	-0.002054	-0.004113	0.038088	0.052027	0.057169	-0.035014	-0.053734	-0.001141	-0.021753	0.109272	0.011676
-0.073857	0.033037	-0.016500	-0.046525	0.019353	0.016674	-0.082655	-0.015009	0.004565	0.030377	0.078238	0.048643	0.000225	0.006476
0.023704	0.003364	0.040513	-0.002606	0.014601	-0.055414	0.030764	-0.036158	0.029247	-0.005543	-0.022014	0.039284	0.010879	0.048235
0.012963	0.002083	-0.042713	0.050144	0.027204	-0.039398	0.034836	0.034201	0.004827	0.042560	0.000035	0.022680	0.031578	-0.009116
0.025058	-0.020505	0.048214	-0.010710	0.000946	-0.010358	-0.005144	-0.065083	0.056057	0.024168	0.000931	0.005400	-0.004330	-0.007714
0.015827	-0.005312	0.024337	0.019948	0.029605	0.001144	0.028865	-0.046234	0.097218	-0.003706	0.041964	0.003126	-0.023071	0.022764
0.072545	0.019838	-0.083667	-0.100863	-0.056157	-0.009065	-0.000937	0.013824	-0.083209	-0.028634	-0.099884	-0.041156	-0.050939	-0.065343
-0.073886	-0.073437	-0.006456	0.038546	-0.080167	0.017062	-0.059719	0.036437	0.088685	-0.014335	0.032446	-0.065485	-0.019195	0.063127
0.062906	-0.006752	-0.078272	-0.078319	-0.040989	0.011911	0.007579	0.026865	-0.048399	0.025154	-0.042090	-0.047556	0.026572	0.058721
0.048470	-0.034903	-0.076137	-0.028604	0.004086	-0.052198	0.013932	-0.021396	-0.037181	0.073112	-0.031001	-0.017886	-0.020808	0.019302
0.032636	0.001245	0.046563	0.009385	0.024904	0.063955	-0.009829	0.005008	0.059495	0.028979	0.003458	0.017004	0.031113	0.002583
-0.003768	-0.022161	0.056291	0.017142	-0.006427	-0.080774	-0.034598	0.087474	0.058929	-0.031783	0.001189	-0.026045	-0.094359	0.029706
0.023658	0.010709	-0.050481	0.018844	0.001536	-0.014212	0.007895	0.026848	-0.007163	0.026551	-0.011262	0.037116	0.004014	-0.007015
0.017620	-0.066445	0.027340	-0.013639	-0.018095	-0.001894	0.025357	-0.039491	-0.031713	0.027656	0.048410	-0.002520	0.057567	0.005066
0.061133	-0.002029	-0.095278	-0.048408	-0.018322	-0.039619	-0.025115	0.010377	-0.014593	-0.027129	-0.061203	-0.018590	0.010449	-0.005803
0.034783	0.003090	0.050866	-0.062061	-0.060142	0.056503	-0.016465	-0.031002	0.076586	0.003694	0.016260	-0.015774	-0.050901	-0.035750
-0.078973	0.047282	-0.005730	-0.103521	0.032640	-0.090365	0.024650	0.047510	0.037788	0.002869	0.009931	0.025319	-0.004319	0.007572
-0.107494	-0.083678	-0.045730	0.000138	-0.026356	0.071667	-0.014616	-0.021690	0.000754	-0.006950	0.006747	0.104393	0.046082	-0.019799
-0.059071	0.031399	0.011634	0.002637	0.070420	0.062921	0.040015	0.006749	-0.070830	0.048891	-0.137846	-0.129376	-0.053634	0.041613
-0.063301	-0.038304	-0.038593	-0.138938	0.059461	0.035325	-0.004538	0.008583	0.055847	-0.102732	0.065838	0.117998	0.016157	-0.005735
-0.088940	-0.038761	-0.052213	-0.111014	0.091513	0.030858	-0.027490	-0.001542	0.088422	-0.067263	-0.012282	0.108683	0.011249	0.036063
0.044229	-0.021031	0.026984	-0.013545	0.010761	-0.007989	-0.004346	-0.092774	0.039507	-0.005877	-0.027711	0.027325	-0.025176	0.011899
0.012826	-0.022113	0.052961	0.014966	0.045183	-0.014155	-0.036615	0.071380	0.029214	-0.023040	-0.022617	-0.015175	-0.033644	-0.024852
0.051867	-0.046094	-0.085859	0.024608	0.010035	-0.078579	-0.005147	-0.083871	0.072287	0.083547	-0.031211	-0.030411	-0.004197	0.035733
0.024804	-0.018683	0.039761	-0.007343	0.016496	-0.020236	-0.005458	0.047311	0.067010	0.029352	0.023784	0.001028	0.065437	-0.000085
-0.078062	0.019175	0.004537	-0.045043	-0.004382	-0.073556	0.019002	0.075799	0.063543	0.047535	0.015159	0.078060	0.011808	0.041110
0.018162	-0.011227	0.067272	-0.035432	0.013848	-0.048723	-0.026180	0.026304	-0.027152	-0.026267	-0.018741	-0.018060	-0.070565	0.005398
0.049551	-0.039667	0.032174	-0.046943	-0.027485	0.034364	-0.043068	0.000793	0.044700	0.041542	0.018214	-0.056783	0.069274	-0.017459
0.034933	0.004807	-0.049148	0.026357	0.024301	0.015534	-0.027111	0.025447	0.042635	0.096413	0.009721	0.003089	-0.010479	0.006235
-0.026268	-0.141342	0.032305	0.041128	-0.030786	-0.028562	-0.121352	0.030337	-0.080156	-0.049003	0.006209	-0.076701	-0.054951	-0.063738
-0.086790	0.022125	0.012692	-0.043895	-0.041360	-0.066044	0.060945	0.051276	0.024379	0.084170	-0.010887	-0.035059	-0.007481	-0.038228
-0.075066	-0.069443	-0.021013	-0.120836	0.020156	0.090262	-0.056399	0.083041	0.006234	0.024868	0.032941	0.061537	-0.013169	-0.022315
0.032515	-0.046887	0.027058	-0.028756	0.001655	-0.059548	-0.052407	-0.061823	0.005853	0.059352	-0.017548	-0.009927	0.096504	-0.001511
0.029209	0.000435	0.029381	-0.000852	0.043220	-0.026339	0.019957	0.002703	0.037957	0.036968	-0.004780	0.013759	0.068032	-0.009858
0.043367	-0.013727	-0.090077	0.005076	-0.000559	-0.073066	-0.033550	0.006403	0.050423	0.039050	-0.054517	-0.012088	0.070351	0.018526
0.015618	-0.002789	0.032446	-0.023637	-0.034025	-0.082867	-0.021068	-0.044172	0.031410	0.040535	-0.023300	0.033485	0.032914	-0.044239
-0.082327	0.031744	-0.018610	-0.047065	0.077595	-0.030492	-0.001578	-0.010287	-0.048122	0.075386	-0.037968	-0.113431	-0.000673	-0.065678
-0.072955	-0.025748	-0.047101	-0.104941	0.032161	0.031997	-0.073863	-0.003061	-0.019511	-0.004698	0.050711	0.102685	0.075152	0.031877
0.046419	0.006993	-0.053472	0.012128	0.004654	0.010073	-0.030219	0.055898	0.032618	0.033161	-0.028286	0.017865	0.017092	0.006384
0.026617	0.030301	0.010154	-0.029184	-0.005903	-0.031156	-0.059647	-0.022465	0.039935	-0.002169	-0.009918	0.036233	-0.000438	-0.013386
0.022866	-0.026438	0.053889	-0.031860	-0.030896	-0.006187	-0.067408	0.070419	-0.070067	0.018462	-0.036576	-0.006930	0.049227	0.018861
0.012453	0.024272	-0.053328	-0.002846	-0.024838	-0.033463	-0.036286	-0.035222	-0.045206	0.047668	0.002173	-0.011102	0.010245	-0.007614
0.037747	-0.037500	0.030873	-0.040159	-0.003665	-0.014588	-0.034601	-0.076524	-0.022251	0.060790	0.024352	-0.003330	0.062557	-0.000096
0.039071	-0.009655	-0.068054	0.023093	0.008509	-0.037249	-0.034786	0.035784	0.019726	-0.028357	-0.077465	0.002651	0.027838	-0.020970
0.028126	-0.011133	0.040688	-0.048870	-0.030875	-0.019987	-0.022379	-0.068970	-0.040837	0.007689	-0.018945	-0.003507	0.085415	-0.011571
0.021125	-0.047757	0.023289	-0.007049	0.004491	-0.021330	0.017921	-0.016262	-0.007391	0.058145	0.009961	-0.024762	0.138653	-0.002540
0.023916	0.028394	0.031398	-0.043560	-0.093239	0.020170	-0.015701	-0.024288	0.017594	-0.007236	-0.024923	-0.032596	0.054478	0.003649
-0.080262	0.016743	-0.005201	-0.026696	0.000020	-0.100504	0.053417	0.043601	0.027302	0.042296	-0.054484	-0.045139	-0.034335	0.014422
-0.079343	0.056438	-0.010179	-0.027550	0.033316	-0.054191	-0.001491	-0.014101	0.034493	0.015105	-0.019822	-0.088875	0.003372	0.006574
-0.064676	0.070999	-0.022106	0.037528	-0.009153	0.017521	-0.106979	-0.054062	-0.002946	-0.031957	0.037464	-0.000591	-0.002707	0.015985
0.005672	0.025957	0.052480	0.006286	0.000635	-0.008400	0.022261	-0.007244	-0.029093	0.029987	0.011504	0.035614	-0.003172	0.006664
0.051878	0.006763	-0.062873	-0.018296	-0.013083	0.005512	-0.020736	0.055794	-0.028026	-0.051541	-0.079720	0.001668	0.003459	0.007415
-0.089165	0.030718	-0.004513	-0.039391	0.050908	-0.008469	0.057626	-0.041788	-0.037734	0.045707	-0.124189	-0.200103	-0.072178	0.032523
0.036647	0.014773	0.046055	-0.026741	0.001086	0.042098	-0.004628	0.027282	0.031093	-0.002929	-0.036709	-0.004929	-0.008100	-0.009292
0.030117	0.007085	0.030498	-0.043575	0.007354	-0.014075	-0.013501	-0.022279	-0.056217	0.002145	-0.038761	0.015990	0.038426	-0.051245
0.067293	0.004802	-0.083499	-0.060203	-0.038237	-0.039530	-0.034242	0.011695	-0.019555	-0.053451	-0.095831	-0.013801	-0.044487	0.016397
0.007726	0.000750	0.050017	0.019570	0.007973	0.000618	-0.018648	0.071368	0.044219	-0.010469	-0.028246	0.020746	-0.055149	-0.002070
0.002849	0.023758	0.058126	-0.020905	-0.031726	-0.041075	0.035220	0.002248	-0.027543	-0.017126	-0.011007	0.066038	0.004244	-0.049162
0.007092	-0.028987	0.031058	0.023018	0.011023	-0.023613	-0.053507	-0.068838	0.027881	-0.050259	0.028051	0.025592	-0.016224	0.013980
-0.078926	0.028827	-0.009497	-0.030541	0.039631	0.011780	0.020206	-0.045014	0.001552	-0.012883	-0.022424	-0.117416	-0.041055	-0.023960
0.012806	-0.026491	0.037563	-0.014125	0.015677	-0.085508	-0.044798	0.025187	-0.032953	-0.090257	-0.057280	-0.020071	-0.050304	0.022246
0.016539	-0.063234	0.046778	-0.018752	-0.026089	0.021562	0.002403	-0.050217	0.001796	0.045873	0.060043	-0.044122	0.018001	-0.031819
-0.085509	0.017617	-0.005345	-0.044494	0.020212	0.032292	-0.014299	-0.010052	0.028343	0.019169	-0.001812	-0.052120	-0.036494	0.025371
0.014750	0.045694	-0.034342	0.009803	-0.029018	0.035427	0.013242	0.015849	-0.008098	-0.036470	0.052019	0.000807	-0.041482	0.015386
0.037250	0.031273	-0.061673	-0.014394	-0.056645	0.026596	-0.015126	-0.010979	-0.020816	-0.111780	-0.022248	0.007128	-0.025713	-0.008930
0.031946	-0.002518	-0.040017	0.020244	-0.001377	0.074764	0.065586	-0.008281	0.042551	0.006761	0.046680	-0.064947	-0.039036	0.077708
0.029933	-0.048173	0.045414	-0.040833	-0.047073	0.007410	-0.000030	-0.082914	-0.025520	0.008160	0.054342	-0.000824	0.029763	-0.006327
0.011834	-0.041870	-0.083349	0.089019	0.075164	-0.060618	0.001867	-0.031688	0.038555	-0.039977	0.031806	-0.018425	0.024292	-0.000964
-0.079179	0.027512	-0.034381	-0.047308	0.053750	0.013373	0.012528	-0.051653	-0.019350	-0.025403	-0.023518	-0.083929	0.013698	-0.040052
-0.086359	-0.009760	-0.020727	-0.029336	-0.009424	-0.005243	-0.014431	0.019124	0.049959	-0.016040	0.044603	0.059934	0.037769	-0.018989
0.028231	0.032010	0.038624	-0.026588	-0.026977	0.036765	0.086557	-0.012690	-0.036613	-0.091148	0.021181	-0.003153	-0.011829	0.016006
0.019920	0.005829	-0.038836	0.007904	0.027373	0.007445	0.111124	-0.020623	-0.063165	-0.001819	0.058552	-0.028902	0.036803	0.005518
-0.034421	-0.064785	-0.089718	0.115419	0.022025	-0.082211	0.009151	-0.091860	-0.045716	-0.057660	0.018505	0.049231	-0.026836	0.044918
0.034317	-0.004104	0.045020	-0.005995	0.011441	0.032149	0.022790	0.012010	0.037397	-0.018783	0.008006	-0.041995	0.014350	-0.002927
0.019021	-0.011533	0.029060	-0.008924	-0.052004	0.029473	0.045290	-0.052692	0.105675	-0.034469	0.086248	-0.028036	-0.043230	0.111211
-0.108422	-0.042618	-0.036515	0.154565	-0.055409	0.051190	0.018249	-0.090768	0.028063	-0.046960	-0.020697	0.016778	-0.005547	-0.192779
0.034260	0.036245	0.025854	-0.027030	-0.004255	0.012797	0.032416	-0.046446	-0.018628	-0.030435	-0.053989	-0.035668	-0.072312	-0.008667
-0.108982	-0.087064	-0.032328	-0.029767	-0.022711	0.067007	0.067975	-0.004157	0.018239	-0.004127	-0.018599	0.094466	-0.013061	-0.034950
-0.032267	0.071658	-0.002948	0.055283	-0.038745	-0.009593	0.002266	0.000368	-0.034141	-0.015058	-0.042828	-0.015822	0.050653	0.004200
0.008345	-0.006087	0.044490	0.023918	0.009430	0.000729	0.057167	-0.011808	0.001656	-0.025522	0.012835	-0.011730	0.061751	0.011196
-0.103110	-0.055819	-0.037450	-0.089548	0.042074	0.042716	0.010768	-0.003172	0.045989	-0.006367	-0.009414	0.125124	0.044514	0.086945
0.003430	0.014147	0.061847	-0.020872	-0.000838	0.048380	-0.025977	0.106476	0.009453	0.086146	-0.006881	-0.055158	-0.006043	-0.031118
0.012851	0.011315	0.046387	0.011600	0.048571	-0.033190	-0.011192	-0.000224	-0.066692	0.032453	-0.033196	0.071710	0.011831	-0.017374
0.000826	-0.118121	0.022390	0.029637	0.083076	-0.064852	-0.149262	0.002387	-0.010917	-0.040440	-0.097253	-0.094498	-0.120884	0.005440
0.035438	-0.005223	0.020505	-0.016941	0.063379	-0.037675	-0.046111	-0.033509	0.002783	-0.021122	-0.055125	-0.008011	-0.016812	0.029480
0.037575	-0.008095	0.008930	-0.013998	0.054886	-0.078779	-0.029693	-0.059089	0.009181	-0.039790	-0.020115	0.014257	0.015949	-0.023546
0.042074	0.018996	-0.042590	-0.019426	-0.047217	0.009677	-0.018132	0.044916	0.061935	0.040396	-0.041984	0.026925	-0.031317	-0.024930
0.057384	0.014171	-0.046110	-0.082503	-0.089604	-0.042040	-0.056941	0.015552	0.015242	0.001284	-0.091273	0.053807	-0.031646	0.015954
0.027972	0.044537	-0.037307	-0.014681	-0.010546	0.001939	-0.052417	0.015689	-0.051355	0.032628	-0.003702	0.068845	-0.022169	0.013080
0.028961	-0.023027	0.047766	-0.036795	-0.033597	-0.043983	-0.039670	0.044295	0.046242	0.050124	-0.032849	0.000638	-0.000346	-0.010441
-0.138381	-0.128785	-0.039180	0.022129	-0.089236	0.098721	0.173232	-0.048211	-0.078011	0.023113	-0.143109	0.050996	0.008116	0.123982
-0.060687	-0.135086	0.022036	0.046463	-0.051972	-0.058769	0.059738	0.049230	-0.105000	-0.005779	0.048697	0.023787	-0.020224	-0.027357
0.010259	0.001027	0.036783	-0.000457	-0.003994	0.024768	-0.036038	-0.021699	-0.024992	0.029659	0.052789	0.011113	-0.042040	-0.012527
-0.044340	-0.165534	0.020301	0.017725	-0.029329	-0.028313	-0.082859	0.083146	-0.041009	-0.093959	0.005470	0.071357	0.028711	-0.028735
-0.072817	-0.035295	-0.033144	-0.124863	0.025972	-0.004256	-0.010402	0.037748	0.016748	0.012763	0.028167	0.121907	-0.002758	-0.043961
-0.019464	0.010143	0.038127	0.033868	-0.017413	-0.057129	-0.068426	0.018996	-0.033912	-0.017194	0.034734	0.021547	-0.055116	-0.001903
-0.084331	-0.007413	-0.011215	-0.054170	0.015554	-0.033989	0.035796	0.014967	-0.005803	0.004082	0.028372	-0.032668	-0.095640	-0.006862
-0.079272	0.033920	-0.023059	-0.005142	0.049269	0.018768	-0.061582	-0.054049	-0.023719	0.047136	0.034501	-0.064587	-0.015369	0.022947
-0.090336	0.020527	0.012565	-0.024866	-0.082615	-0.063391	0.074478	0.025449	-0.016795	0.045327	0.027562	0.016671	-0.041812	-0.000243
0.031310	-0.002087	-0.050443	-0.010705	-0.020779	0.013720	0.027685	0.020968	0.006736	0.017096	-0.002412	-0.050529	-0.029057	-0.013154
-0.042818	0.074007	0.007690	-0.097257	0.032436	-0.093506	0.030018	0.021743	0.023794	-0.079177	-0.037702	-0.041196	-0.128726	0.020659
0.042299	-0.064085	-0.112656	-0.038981	0.028221	-0.110719	0.011226	-0.063231	-0.077297	0.068713	0.027914	-0.087331	0.005538	0.041841
0.002001	-0.001712	0.018618	0.048685	0.065870	-0.001505	-0.024144	0.029024	-0.034907	-0.070920	-0.016279	0.017270	0.009024	-0.013655
-0.039284	-0.182531	0.032362	0.001620	-0.091676	0.011316	0.014141	0.045439	-0.119162	-0.017629	0.057657	0.017399	0.045526	0.130042
0.025604	0.000078	0.057735	0.005747	0.048466	0.014562	0.011791	0.017820	0.000506	0.010511	-0.021421	0.014640	-0.019160	0.004436
-0.041648	0.076117	-0.001208	0.079914	-0.065332	0.009550	-0.036662	-0.017648	0.019564	-0.057430	-0.034414	-0.035376	0.065651	0.009815
-0.089766	0.009956	-0.024929	0.004880	0.071067	0.073477	-0.033286	-0.067158	0.022196	0.012583	-0.074329	-0.138243	0.018984	-0.070498
0.002996	0.040750	0.035540	-0.002060	-0.056601	-0.035336	0.023001	-0.028877	0.015055	-0.030929	-0.006548	0.010154	0.035285	0.001318
0.033387	0.013227	0.055452	-0.009352	0.077485	0.050494	0.052382	-0.005941	-0.043422	0.005045	-0.032498	0.038078	0.011513	0.057597
