0.036649	0.014775	0.000893
0.030120	0.007102	-0.009254
0.067296	0.004795	0.022488
0.007725	0.000744	-0.000200
0.002847	0.023732	-0.004244
0.007092	-0.028981	-0.050027
-0.078914	0.028858	-0.020487
0.012814	-0.026459	0.014395
0.016540	-0.063221	0.061610
-0.085503	0.017644	0.012924
0.014751	0.045665	-0.043632
0.037252	0.031238	0.073434
0.031946	-0.002547	0.014341
0.029933	-0.048174	0.039331
0.011831	-0.041849	0.011249
-0.079168	0.027556	0.040951
-0.086365	-0.009743	-0.063786
0.028236	0.031973	0.004599
0.019922	0.005817	-0.001877
-0.034428	-0.064836	-0.063595
0.034321	-0.004089	-0.000019
0.019019	-0.011560	-0.000527
-0.108432	-0.042717	0.084954
0.034268	0.036214	0.004896
-0.108995	-0.087133	0.108776
-0.032265	0.071641	0.036351
0.008345	-0.006086	-0.003362
-0.103120	-0.055815	0.082930
0.003433	0.014184	-0.003509
0.012850	0.011315	-0.003308
0.000835	-0.118054	0.144055
0.035444	-0.005187	-0.013064
0.037579	-0.008057	0.012624
0.042068	0.018970	0.014611
0.057380	0.014148	-0.034037
0.027969	0.044522	0.038118
0.028959	-0.023002	0.017939
-0.138396	-0.128946	-0.096910
-0.060694	-0.135126	-0.034917
0.010259	0.001023	0.004993
-0.044349	-0.165515	-0.044800
-0.072825	-0.035273	-0.001784
-0.019463	0.010150	-0.003156
-0.084327	-0.007405	0.007057
-0.079264	0.033968	-0.019662
-0.090339	0.020486	-0.039149
0.031311	-0.002098	0.008975
-0.042805	0.074035	0.037359
0.042304	-0.064038	-0.010118
0.002003	-0.001694	0.001427
-0.039293	-0.182551	-0.004107
0.025605	0.000080	-0.010846
-0.041645	0.076105	-0.008186
-0.089754	0.010005	-0.086246
0.002997	0.040734	-0.024132
0.033389	0.013217	-0.008049
0.012985	0.020275	0.003863
0.051879	-0.013328	-0.034992
0.043008	-0.001085	-0.027661
0.021648	-0.007357	-0.004949
0.038330	0.011355	0.011364
-0.084390	0.035176	-0.004003
0.002250	0.022602	0.013803
0.015343	0.020225	-0.000442
-0.065318	0.052602	-0.048190
0.007962	0.018400	-0.000651
0.031730	0.029385	0.062393
0.014440	0.042298	0.016848
-0.102007	-0.059870	-0.009295
0.013116	-0.001547	-0.002031
0.025919	-0.006725	-0.018250
0.034511	-0.018725	-0.007640
0.031776	0.026589	-0.006220
0.028075	0.021260	0.046079
-0.060560	0.076196	0.075229
-0.061831	0.106353	-0.044902
0.014280	0.033112	0.004253
0.047175	-0.004676	0.012942
0.032674	0.026917	-0.015370
-0.000780	0.021751	-0.021559
0.020819	-0.018768	-0.009054
-0.053637	0.083221	-0.047057
0.007302	0.030959	0.016783
0.043881	-0.001067	-0.001320
-0.097963	-0.056993	0.025092
-0.085027	-0.055981	0.084290
0.033489	-0.026156	0.021572
0.006421	-0.039974	-0.043689
0.025664	-0.002910	-0.002111
0.027628	0.026055	0.021894
0.004274	0.007787	-0.007199
0.057259	-0.018596	0.005470
0.034257	0.022802	0.012015
-0.029590	-0.118952	-0.069176
0.003942	0.003720	-0.000117
-0.097944	-0.038118	-0.027914
0.013328	-0.014488	0.009774
-0.008798	-0.028255	0.007276
-0.010981	0.058218	0.061318
-0.020086	-0.095887	0.075476
-0.077675	0.025566	0.035114
0.026507	0.006463	0.006861
-0.016100	0.045983	-0.010720
0.040180	-0.022691	0.017931
-0.079081	-0.122402	0.208257
-0.005618	-0.014792	-0.002186
0.056166	0.007260	-0.029598
0.026072	0.020552	0.017721
0.009342	0.026228	-0.028877
-0.000305	0.034932	0.031643
0.027511	-0.004277	-0.007040
0.005182	-0.043952	0.006786
-0.010311	-0.089022	0.070729
0.009263	0.049126	-0.062649
0.005370	0.052704	-0.026343
0.040465	0.020264	-0.019004
0.001784	0.033093	0.013100
0.018712	0.022014	0.009195
0.024627	-0.019033	0.008241
0.018601	0.020048	-0.008358
-0.008479	0.014768	-0.008128
-0.013194	0.059715	0.001281
-0.001870	0.032567	0.002299
0.039373	-0.033102	0.006986
0.006072	0.040363	-0.039508
0.004685	-0.113150	-0.088778
-0.028161	0.056983	-0.019323
0.014465	0.016521	0.004770
0.033860	0.009845	-0.000671
0.018747	0.034400	0.055014
0.040028	0.026478	0.055547
0.012480	-0.006794	-0.001868
-0.011185	0.048461	0.024553
0.024352	0.013470	-0.022918
0.046434	0.024562	-0.002172
-0.081836	0.076179	-0.034396
0.017260	0.037231	0.007573
0.009389	-0.009362	0.000486
-0.013450	-0.020437	0.007761
0.033531	0.004053	-0.032259
0.006161	-0.033187	0.013969
-0.002595	-0.012632	-0.003243
0.024187	-0.006313	-0.002648
-0.074670	0.055841	-0.012902
0.025137	-0.023754	0.009614
0.050099	-0.008172	0.013199
0.001617	0.046619	0.007833
0.025297	0.028361	0.026764
-0.057528	0.076505	-0.041557
0.051016	-0.019731	-0.037044
-0.018693	0.064360	0.003581
-0.070813	0.025930	0.004311
0.014396	0.033229	-0.013271
-0.069584	0.036642	0.042708
0.015538	-0.018006	0.014883
-0.014558	0.052986	0.054445
0.034478	-0.010644	0.019824
0.010444	0.038882	0.008541
0.021829	0.007232	0.007221
-0.027038	0.064009	0.068762
-0.016613	0.045634	-0.039840
-0.086549	0.045694	-0.018848
0.035680	0.024204	-0.008846
-0.040586	0.006605	-0.009220
-0.010972	0.056796	0.020019
-0.097163	-0.145102	-0.158384
0.053953	0.022325	-0.003399
0.019579	-0.012373	0.002544
-0.077545	0.089553	-0.097912
-0.030584	0.036089	-0.007511
-0.066194	0.098636	0.062171
-0.083585	-0.021745	-0.015908
0.047779	0.021998	0.042091
-0.044168	0.038909	-0.011524
-0.069890	0.086788	0.102594
0.022636	-0.015388	0.000874
0.015909	0.024571	0.001597
-0.106730	0.001184	-0.023785
-0.006304	0.010591	-0.011343
-0.022367	0.060043	0.005250
0.019613	-0.017703	0.018452
-0.064651	0.078766	0.056094
-0.030106	0.019955	-0.010578
-0.068790	0.008277	0.008538
-0.100081	-0.000072	0.015780
-0.010919	0.046264	-0.034406
-0.008299	0.050845	-0.008753
-0.036982	-0.029009	0.031577
0.031214	-0.001682	0.002266
-0.106009	-0.035746	-0.051190
0.036387	0.010222	0.025772
-0.065428	0.027291	0.017322
0.008100	-0.013206	-0.005048
0.010907	0.041684	-0.017939
0.013710	-0.000698	0.006399
-0.071480	0.075501	-0.014724
-0.022032	-0.015774	0.028880
0.050517	-0.032928	-0.002052
-0.029534	0.070354	0.012859
0.008186	-0.062380	-0.033494
-0.113373	-0.100889	0.045876
-0.082777	0.014689	0.048116
0.013418	-0.024575	-0.020524
0.039517	0.006278	0.038604
0.024509	-0.034715	-0.000354
0.005572	0.037688	-0.037513
0.024153	0.027591	0.003384
0.009565	0.042507	-0.017876
0.025568	-0.022978	-0.005991
0.049240	0.008308	-0.026574
0.016244	0.038224	0.034424
0.020065	0.027959	-0.039855
-0.003995	-0.054477	-0.042534
0.036060	-0.031559	-0.005580
0.012506	-0.003696	-0.006879
0.039842	-0.012059	0.022339
0.029159	-0.028725	0.021191
-0.075176	0.052396	-0.031258
0.036123	0.007801	0.008882
0.018445	0.010427	-0.010709
0.011378	-0.096395	0.069082
0.023485	0.003380	-0.014432
0.031242	-0.003085	-0.012475
-0.094140	-0.044859	-0.101740
0.031810	0.009829	-0.019883
-0.033041	-0.101231	0.166415
0.025050	0.007878	-0.011599
0.030497	-0.005599	-0.011553
-0.029271	-0.020379	0.003436
-0.076165	0.090283	-0.007634
-0.002147	-0.006925	0.004277
0.022829	0.011899	0.026856
0.012057	-0.005557	0.000678
0.006381	0.006715	-0.006383
0.018948	0.024902	0.000738
-0.076706	0.070563	-0.047085
-0.070289	0.063466	-0.007080
0.028848	-0.041540	-0.007050
0.004676	0.012990	0.023071
0.027888	-0.068459	0.027004
0.039043	0.012825	0.000554
0.014736	-0.009345	-0.003136
0.015801	-0.022919	-0.024464
0.032719	-0.004403	0.000262
-0.004164	0.024225	0.013720
0.042519	0.001114	-0.010275
0.040054	0.033721	-0.066023
0.011055	-0.021994	0.019127
0.012584	-0.017255	-0.007527
0.014577	0.021735	0.015799
0.041303	0.007507	-0.017461
-0.003160	0.003087	-0.003027
0.015693	0.033404	-0.020570
0.028181	-0.017866	-0.001389
0.054529	0.021882	0.040594
-0.076874	0.082267	0.063357
0.003150	0.027955	0.002941
-0.068376	0.024008	-0.019995
-0.075209	0.045707	0.003178
0.010336	0.033800	-0.018017
0.027214	-0.027851	-0.005021
0.033864	-0.018551	0.014414
0.027356	-0.015712	-0.003158
0.006561	0.030754	-0.011658
0.029809	-0.035898	0.010720
0.021722	-0.017939	-0.003997
0.013060	0.018070	0.008583
-0.072809	-0.001113	-0.056615
0.032274	0.024093	0.036723
0.023819	0.000777	-0.001578
0.019156	0.004780	0.009431
0.044905	-0.000617	0.027911
0.025973	0.018155	0.020859
0.056792	0.006485	-0.046765
0.033589	0.029438	0.051392
0.041975	0.002955	0.018177
-0.030206	-0.164146	0.013844
0.036050	-0.025354	-0.028963
0.008024	-0.000754	-0.003248
0.023068	0.012072	0.008062
0.009812	0.021526	-0.001766
0.007066	-0.067930	-0.079406
0.035379	0.007366	0.014241
0.013835	-0.030440	0.040409
0.001421	0.022218	-0.032916
0.027875	0.002442	0.006961
0.036867	-0.010753	0.006173
0.030726	0.009896	0.000880
-0.100030	0.008698	0.038190
0.021510	0.022304	-0.017121
0.015770	0.036624	-0.000113
0.011684	0.005261	0.000441
0.017813	0.004890	-0.018255
0.022736	0.024488	-0.030759
0.029922	0.051743	0.023019
-0.075188	0.006712	-0.010230
0.047365	-0.006587	0.003547
0.023438	-0.011940	-0.008964
0.035917	0.015470	-0.029353
-0.007009	0.051190	0.041643
0.053917	0.006209	-0.005539
-0.030062	0.049800	-0.050543
0.032456	0.002699	-0.018061
-0.103759	-0.038535	0.133634
-0.045402	0.027313	-0.017407
0.030693	0.014097	0.004335
0.040089	0.016857	0.006540
0.012852	0.031270	0.013789
-0.000571	0.059905	0.005318
-0.030157	-0.122609	-0.199799
-0.081051	0.031544	0.012007
0.010106	0.025812	0.002156
-0.005849	-0.029434	-0.000024
0.037915	-0.042684	0.032010
0.019320	0.018166	0.014468
0.044034	0.006752	-0.020820
0.032288	0.024330	-0.016348
0.036851	-0.016717	-0.002508
0.024979	-0.041570	-0.006528
0.019713	0.009259	0.008808
0.039509	0.007013	0.008833
0.042294	0.016330	-0.009996
-0.081655	0.040960	-0.038378
0.026611	-0.005899	0.003364
0.036024	0.004668	0.011675
-0.013965	0.025947	-0.006942
0.038008	-0.004603	0.021364
-0.098055	0.011242	-0.039200
0.006206	-0.066534	-0.030783
-0.045313	0.028150	0.046048
0.006959	0.024594	-0.005189
0.051056	0.010856	-0.071866
0.023967	-0.003222	-0.005630
0.024687	0.004115	0.008875
-0.093784	-0.058717	-0.011520
-0.067346	-0.031375	-0.033026
-0.032359	0.004175	-0.001747
0.043486	-0.022874	0.007593
0.033346	-0.018375	-0.002886
-0.026274	-0.147762	-0.090137
-0.102456	-0.197203	-0.292823
0.002593	0.019476	0.013167
0.027602	-0.064772	-0.071403
0.012534	0.047757	0.002697
0.028095	-0.013081	-0.006896
-0.028440	0.069896	0.055862
0.007465	0.017592	-0.007135
0.025121	-0.014077	0.004311
0.033473	-0.027076	0.040886
0.026627	0.017231	0.000204
0.006293	-0.017629	0.005881
0.012066	-0.006242	-0.003331
0.011824	-0.005122	-0.001243
0.045213	0.008413	0.054431
-0.014327	-0.176870	-0.084722
0.029220	-0.011688	0.006341
0.029831	0.020595	-0.016648
-0.071937	0.077470	-0.005744
0.037301	-0.021084	-0.003898
-0.010392	-0.015162	-0.008766
0.031744	-0.003390	-0.016904
0.062275	0.009359	-0.027876
0.025031	-0.002443	0.024204
-0.007551	-0.030803	0.004965
0.015145	-0.023992	0.002111
0.015910	0.003736	-0.018380
-0.075056	0.071017	-0.051017
0.008712	0.006437	-0.005375
0.034878	-0.040774	0.047635
-0.080852	0.044193	0.023991
0.006530	0.038017	-0.041056
0.010580	-0.002489	-0.007045
0.026304	-0.003363	0.020398
0.014493	-0.071777	-0.034336
0.047016	-0.014000	-0.016130
0.035269	-0.039288	0.005744
-0.083411	-0.043754	0.116797
0.015609	0.012148	0.020355
0.012562	-0.038728	-0.028326
-0.004694	-0.007962	-0.011556
0.014058	-0.007248	-0.002573
0.003770	-0.013724	0.001122
0.039191	0.019771	-0.005828
0.025908	-0.046411	0.010580
0.027041	-0.005123	0.002178
0.022573	-0.018143	-0.002611
