-0.017889	0.009306	0.024498	0.058343	-0.000961	0.024156	-0.024870	0.070521	0.031295	-0.130048	-0.013923	-0.060315	0.021623	0.017676	0.029430	0.007667	-0.048720	0.045727	-0.089002	0.038870
-0.135352	0.044613	-0.081802	-0.001805	-0.145796	-0.113968	0.010843	0.058301	-0.030857	-0.076119	0.124388	-0.112239	0.011314	-0.019829	-0.022832	0.018016	-0.048458	0.068729	-0.088335	-0.070498
-0.043977	-0.045221	0.042159	0.013136	-0.066129	0.016326	0.008341	0.055381	-0.010186	-0.074740	0.000206	0.008400	-0.004670	-0.022238	0.095647	-0.009173	0.059624	-0.059830	-0.107853	-0.005166
0.002163	0.075979	0.063289	0.016590	0.031685	0.055109	-0.076398	0.053834	-0.013245	-0.029297	0.062868	-0.028440	-0.040470	0.043182	-0.003389	-0.052986	0.020390	0.011190	0.006310	0.108388
0.036395	0.017840	0.070235	-0.032447	-0.022869	-0.085312	-0.148519	0.010613	0.006489	-0.019450	0.013210	0.033131	-0.062863	0.051445	-0.038044	0.024933	0.030347	-0.051861	0.029650	-0.040357
-0.101071	0.024036	-0.175917	0.086649	0.075074	-0.013151	0.052006	0.030210	0.083576	-0.018410	-0.029308	-0.002415	-0.014557	-0.064992	0.134018	-0.090560	0.013534	0.015875	0.103017	-0.270167
0.053559	0.049226	-0.061721	-0.012193	-0.020985	0.085457	0.063871	0.034518	0.015936	-0.031493	0.041160	0.085950	0.052139	-0.071206	-0.059498	-0.002010	-0.128765	0.137388	-0.010869	-0.014961
0.027743	0.057720	0.066246	0.023269	0.019228	-0.017428	0.023735	0.049965	0.022144	-0.009444	0.017590	-0.041535	-0.011681	-0.037738	-0.002274	-0.006092	0.000235	0.017129	0.001786	-0.001878
0.030300	-0.041419	-0.011638	0.062346	0.075993	-0.044333	0.005330	-0.015493	0.054761	-0.119948	0.024862	-0.027208	0.035808	-0.064151	0.030419	0.015249	0.036664	-0.021692	0.061356	0.009359
0.040333	0.063630	0.040501	0.027520	0.025300	0.011852	0.026123	0.026471	-0.027004	0.001572	0.020313	0.022855	-0.002941	-0.046039	-0.017951	-0.025965	-0.012156	0.017969	0.011766	0.011646
0.063516	0.087857	0.044289	-0.052904	-0.054706	-0.032537	0.069246	-0.004089	0.028578	0.041609	0.018843	0.010431	0.026676	-0.042107	0.014881	-0.018159	-0.033481	0.059987	0.003213	0.021389
