2.773741073906421661e-02	8.669673465192317963e-03	5.738993361592292786e-02	6.566163618117570877e-03
8.853320032358169556e-03	-2.670407528057694435e-03	4.470157623291015625e-02	2.135036047548055649e-03
4.039366915822029114e-02	-7.025118172168731689e-02	5.551686882972717285e-02	-1.139748143032193184e-03
8.048303425312042236e-03	2.691562101244926453e-02	1.776241883635520935e-02	1.813556067645549774e-02
4.466224834322929382e-02	-2.558249421417713165e-02	-8.360859006643295288e-02	3.519538044929504395e-02
7.366286125034093857e-03	-3.162660077214241028e-02	2.874891646206378937e-02	1.240142155438661575e-02
7.540760189294815063e-02	3.354476392269134521e-02	-4.852849990129470825e-02	2.863314189016819000e-02
1.023940648883581161e-02	-5.021947994828224182e-02	-9.588825702667236328e-02	2.645899169147014618e-02
-8.590561151504516602e-02	4.047399759292602539e-02	-1.432569045573472977e-02	-2.320097293704748154e-03
-6.767945736646652222e-02	2.909816801548004150e-02	-3.142815828323364258e-02	4.059432446956634521e-02
-9.054399281740188599e-02	6.967518129386007786e-04	-2.396617643535137177e-02	2.246736176311969757e-02
-3.134893625974655151e-02	-1.034990623593330383e-01	4.401344060897827148e-02	1.509187519550323486e-01
1.789350062608718872e-02	-8.704297989606857300e-02	4.988401755690574646e-02	-5.093584582209587097e-02
6.122906878590583801e-02	-3.353989124298095703e-02	-9.863658249378204346e-02	1.454546581953763962e-04
-8.293958753347396851e-02	9.706156700849533081e-02	6.609347183257341385e-04	-9.287762455642223358e-03
3.404956683516502380e-02	1.846537739038467407e-02	-4.762571677565574646e-02	2.728394046425819397e-02
-8.908044546842575073e-03	3.475461527705192566e-02	3.025067597627639771e-02	4.347466304898262024e-02
7.517587859183549881e-03	3.269518539309501648e-02	6.462062150239944458e-02	5.129482131451368332e-03
4.438433051109313965e-02	2.965088933706283569e-02	-5.974930897355079651e-02	-8.773303590714931488e-03
3.864070773124694824e-02	-2.764748409390449524e-02	4.346663504838943481e-02	2.499237284064292908e-02
-2.137210778892040253e-02	5.109742283821105957e-02	3.824067860841751099e-02	2.420760318636894226e-02
4.626465030014514923e-03	-1.242674738168716431e-01	4.756575822830200195e-02	8.245731145143508911e-02
1.601171679794788361e-02	6.858029216527938843e-02	2.364112064242362976e-03	1.549082994461059570e-02
6.451142486184835434e-03	-1.170792058110237122e-01	-8.385017514228820801e-02	-1.468149274587631226e-01
4.330687969923019409e-02	1.748483628034591675e-02	5.457302182912826538e-02	4.875554516911506653e-02
4.719327390193939209e-02	-2.338952943682670593e-02	4.709636420011520386e-02	-2.838730253279209137e-02
2.858695201575756073e-02	-4.058740101754665375e-03	5.179281905293464661e-02	-1.886610686779022217e-02
1.589876599609851837e-02	3.745450451970100403e-02	-3.053738549351692200e-02	1.490541384555399418e-03
1.867110095918178558e-02	-1.935943029820919037e-02	5.539332702755928040e-02	4.515504930168390274e-03
4.175990354269742966e-03	1.570020243525505066e-02	5.295801907777786255e-02	-8.027032017707824707e-03
4.019895568490028381e-02	-6.742206402122974396e-03	4.652834683656692505e-02	9.572798386216163635e-03
2.760648727416992188e-02	3.760751336812973022e-02	5.935404449701309204e-02	1.969312131404876709e-02
4.830041900277137756e-02	5.478661507368087769e-03	4.430704563856124878e-02	5.331973358988761902e-02
5.917778611183166504e-02	-5.712048616260290146e-03	-5.537986010313034058e-02	-1.282924134284257889e-02
5.196869000792503357e-02	1.937594637274742126e-02	-6.502501666545867920e-02	-4.977111704647541046e-03
2.136932313442230225e-02	6.292965263128280640e-03	-8.207011222839355469e-02	1.297029387205839157e-02
-9.715915471315383911e-02	6.573896110057830811e-02	8.556604385375976562e-03	2.830004505813121796e-02
4.962182044982910156e-02	3.568968176841735840e-02	-3.215016052126884460e-02	5.374357849359512329e-02
1.368894241750240326e-02	-2.194468863308429718e-02	-7.699090987443923950e-02	-1.560942921787500381e-02
5.486649274826049805e-02	2.981155924499034882e-02	-2.246849797666072845e-02	4.537131637334823608e-02
1.675049960613250732e-02	4.359448328614234924e-02	6.987154483795166016e-02	4.700548574328422546e-02
1.813565753400325775e-02	3.032792545855045319e-02	-3.932984918355941772e-02	3.186368942260742188e-02
-1.936137326993048191e-03	4.769115149974822998e-02	-3.704487159848213196e-02	4.593770951032638550e-02
5.788244679570198059e-02	-1.638988964259624481e-02	-1.000062301754951477e-01	3.660778701305389404e-02
2.746871672570705414e-02	-6.609272211790084839e-02	3.979712352156639099e-02	-2.068703994154930115e-02
4.316441342234611511e-02	1.467246003448963165e-02	-4.742868617177009583e-02	-7.186959846876561642e-04
2.176990546286106110e-02	-3.830173239111900330e-02	2.194206416606903076e-02	-5.909614992560818791e-05
-3.753075434360653162e-04	9.642968885600566864e-03	5.441112071275711060e-02	6.421788129955530167e-03
-9.023363143205642700e-02	6.885478645563125610e-02	2.914421958848834038e-03	-6.573265790939331055e-02
-1.185912936925888062e-01	-1.687821298837661743e-01	-5.027595907449722290e-02	3.926673829555511475e-01
4.094306752085685730e-02	4.513015970587730408e-02	-3.151590004563331604e-02	9.659226983785629272e-02
1.573950983583927155e-02	-3.418716788291931152e-02	6.116903945803642273e-02	-1.238803938031196594e-02
2.296055667102336884e-02	1.553520374000072479e-02	4.504266381263732910e-02	5.733892321586608887e-03
6.846562027931213379e-02	2.010605670511722565e-02	-5.873570591211318970e-02	3.555070608854293823e-02
3.707651793956756592e-02	-1.569699868559837341e-02	4.818391427397727966e-02	-1.595043810084462166e-03
3.281860053539276123e-02	2.268379740417003632e-02	5.517873913049697876e-02	-1.557154860347509384e-02
4.880610108375549316e-02	1.121842581778764725e-02	-6.070364639163017273e-02	1.196235325187444687e-02
1.966990716755390167e-02	1.531619299203157425e-02	5.640175938606262207e-02	1.368184946477413177e-02
1.135169249027967453e-02	1.160070020705461502e-02	-5.035569891333580017e-02	1.816380769014358521e-02
