1.675367727875709534e-02	-2.823672592639923096e-01	1.128701493144035339e-01	4.127711988985538483e-03	5.815528705716133118e-02	6.193443760275840759e-02	-2.288346588611602783e-01	9.080097079277038574e-02	-6.338120251893997192e-02	-2.249133586883544922e-02	1.448198407888412476e-01	-3.904046118259429932e-01	-1.051417142152786255e-01	-9.109631180763244629e-02	2.749118506908416748e-01	2.204209715127944946e-01	-5.951238796114921570e-02	3.667349517345428467e-01	1.478118151426315308e-01	1.460091769695281982e-01
-2.270564250648021698e-02	-3.232075273990631104e-01	1.460547745227813721e-01	-2.469037026166915894e-01	1.450100392103195190e-01	3.183155357837677002e-01	-6.371575593948364258e-02	-3.368523418903350830e-01	2.828809618949890137e-01	5.935030058026313782e-02	-3.805387020111083984e-01	2.795045375823974609e-01	2.897266447544097900e-01	1.868719011545181274e-01	-1.298155188560485840e-01	-1.124755740165710449e-01	4.041753709316253662e-02	6.501041352748870850e-02	8.201892673969268799e-02	1.816502399742603302e-02
-4.184611141681671143e-02	1.632569730281829834e-02	-1.007744483649730682e-02	6.043050065636634827e-02	-8.771693333983421326e-03	1.144176125526428223e-01	6.187999621033668518e-02	7.938659936189651489e-02	2.502327784895896912e-02	8.352845907211303711e-02	-7.780974358320236206e-02	1.058887094259262085e-01	4.710000753402709961e-02	4.764932021498680115e-02	3.966337814927101135e-02	1.466163396835327148e-01	6.025021523237228394e-02	-8.971963077783584595e-02	-1.173787117004394531e-01	2.737911641597747803e-01
3.803421929478645325e-02	1.448013931512832642e-01	3.770188614726066589e-02	7.539471983909606934e-02	-4.941909760236740112e-02	7.937940955162048340e-02	-7.782839983701705933e-02	1.200757324695587158e-01	3.006542101502418518e-02	4.876893758773803711e-02	-1.254153065383434296e-02	3.867653384804725647e-02	8.564829826354980469e-02	-3.044999949634075165e-02	-4.118787590414285660e-03	3.575428575277328491e-02	4.658861458301544189e-02	2.851526439189910889e-02	1.465970650315284729e-02	-1.617388799786567688e-02
8.411134779453277588e-02	-1.568667218089103699e-02	3.287095809355378151e-03	4.954103007912635803e-02	-6.228331476449966431e-02	-1.038097143173217773e-01	2.587507367134094238e-01	-2.171638906002044678e-01	1.428239699453115463e-02	-1.057134792208671570e-01	-7.321050763130187988e-02	-1.624211668968200684e-01	-5.516250431537628174e-02	-2.706233039498329163e-02	9.087439626455307007e-03	2.230967134237289429e-01	-1.594958454370498657e-02	-1.087422110140323639e-02	-1.152202393859624863e-02	1.342534422874450684e-01
8.578768372535705566e-02	8.987592160701751709e-02	-2.459501624107360840e-01	-2.271434813737869263e-01	1.827498674392700195e-01	4.934564977884292603e-02	7.691163569688796997e-02	-5.064023286104202271e-02	4.119582101702690125e-02	-7.430317252874374390e-02	8.683314919471740723e-02	3.134989440441131592e-01	-4.945572614669799805e-01	1.273107528686523438e-01	-2.429442480206489563e-02	1.587024182081222534e-01	3.571568755432963371e-03	9.862755239009857178e-02	4.933470860123634338e-02	3.688923642039299011e-02
-5.450621992349624634e-02	-1.215557828545570374e-01	5.344417318701744080e-02	-2.556616067886352539e-01	-2.553367316722869873e-01	-9.261166304349899292e-02	4.930213093757629395e-01	-5.668249446898698807e-03	-3.713281154632568359e-01	-1.353800892829895020e-01	2.235887199640274048e-02	1.565453223884105682e-02	1.301393359899520874e-01	1.591543108224868774e-01	-7.326195389032363892e-02	-1.295484509319067001e-02	-2.102138549089431763e-01	3.197991847991943359e-01	-2.212335728108882904e-02	5.454735457897186279e-02
2.565022185444831848e-02	-7.601703703403472900e-02	2.271358855068683624e-02	1.055500879883766174e-01	-8.392365276813507080e-02	-4.428843781352043152e-02	-3.174642845988273621e-02	-2.850034832954406738e-02	2.881871536374092102e-02	5.165104754269123077e-03	1.012120470404624939e-01	5.985779315233230591e-02	-3.436126187443733215e-02	1.000177115201950073e-02	9.840214997529983521e-02	2.049657255411148071e-01	-2.016233047470450401e-03	-9.775200858712196350e-03	-2.367875422351062298e-04	-4.425957426428794861e-02
5.999275599606335163e-04	-3.102037124335765839e-02	1.365305185317993164e-01	-2.083538323640823364e-01	-8.564738184213638306e-02	2.197619378566741943e-01	-2.044853754341602325e-02	2.356863617897033691e-01	1.772775501012802124e-02	-1.702560931444168091e-01	-7.689958810806274414e-02	-1.002553403377532959e-01	1.567764431238174438e-01	-2.922899127006530762e-01	-3.893845155835151672e-02	1.381068974733352661e-01	1.757213920354843140e-01	-6.649011373519897461e-02	-8.978055417537689209e-02	7.019657641649246216e-02
7.036238163709640503e-02	-2.337409555912017822e-01	-5.566874146461486816e-02	2.628171071410179138e-02	1.698931157588958740e-01	-5.889880657196044922e-02	3.283010795712471008e-02	-9.317958354949951172e-02	-4.052431136369705200e-02	6.380468606948852539e-02	-9.504534304141998291e-02	3.338699042797088623e-02	-1.986591815948486328e-01	2.050821036100387573e-01	1.505556255578994751e-01	-1.426976323127746582e-01	-1.012601628899574280e-01	1.017946973443031311e-01	5.278576910495758057e-02	-1.186272650957107544e-01
6.546723842620849609e-02	-6.796351075172424316e-02	8.224337548017501831e-02	3.966600820422172546e-02	5.685540661215782166e-02	5.000909045338630676e-02	-1.777237802743911743e-01	7.394948042929172516e-03	-7.529896497726440430e-02	8.802326023578643799e-02	6.708762794733047485e-02	-4.122813418507575989e-02	4.105833917856216431e-02	-4.515836387872695923e-02	3.139621019363403320e-02	6.257545948028564453e-02	-5.364622548222541809e-02	5.990263447165489197e-02	-8.276067674160003662e-03	-8.899284899234771729e-02
