1.671749725937843323e-02	-2.823432683944702148e-01	1.121970489621162415e-01	3.123495494946837425e-03
-2.270313911139965057e-02	-3.233160078525543213e-01	1.475543230772018433e-01	-1.648088246583938599e-01
-4.180769994854927063e-02	1.647070795297622681e-02	-9.932790882885456085e-03	-5.510890483856201172e-02
3.804074972867965698e-02	1.448389738798141479e-01	3.730287402868270874e-02	-8.343075215816497803e-02
8.410248905420303345e-02	-1.575562544167041779e-02	4.195400979369878769e-03	2.218177318572998047e-01
8.552240580320358276e-02	8.970329910516738892e-02	-2.437543570995330811e-01	2.183600813150405884e-01
-5.430619418621063232e-02	-1.218943521380424500e-01	5.515805631875991821e-02	-5.316446349024772644e-02
2.566303312778472900e-02	-7.611048966646194458e-02	2.244018390774726868e-02	6.533661484718322754e-02
6.158670876175165176e-04	-3.136589378118515015e-02	1.367504894733428955e-01	-7.715550065040588379e-02
7.035741955041885376e-02	-2.332561016082763672e-01	-5.539450421929359436e-02	1.417597383260726929e-01
6.546780467033386230e-02	-6.803224980831146240e-02	8.196831494569778442e-02	-8.526212722063064575e-02
3.313978016376495361e-02	-3.221460878849029541e-01	2.737942896783351898e-02	7.890571653842926025e-02
-4.652102664113044739e-02	5.290970951318740845e-02	-1.608012765645980835e-01	2.053737454116344452e-02
8.622812479734420776e-02	8.915012702345848083e-03	2.297147065401077271e-01	-7.963136583566665649e-02
-1.361921243369579315e-02	-1.626239866018295288e-01	1.299625635147094727e-02	4.166727885603904724e-02
-1.317722070962190628e-02	-2.259159833192825317e-01	-1.539516746997833252e-01	2.953733690083026886e-02
8.080306649208068848e-02	7.965821772813796997e-02	8.267735689878463745e-02	-7.334674894809722900e-02
-6.626528501510620117e-02	-2.396252602338790894e-01	-2.725436352193355560e-02	7.473703473806381226e-02
-3.755180910229682922e-02	9.088401682674884796e-03	-6.752505898475646973e-02	4.324726387858390808e-02
4.621974751353263855e-02	7.918895035982131958e-02	-1.195814162492752075e-01	4.487846791744232178e-02
-1.752197444438934326e-01	-3.181116655468940735e-02	1.494880169630050659e-01	1.103657931089401245e-01
1.384117603302001953e-01	5.617712438106536865e-02	1.480257660150527954e-01	-5.127057060599327087e-02
5.616556107997894287e-02	1.569975167512893677e-01	7.364001870155334473e-02	1.348868850618600845e-02
7.937370240688323975e-02	7.512158155441284180e-02	-4.918203130364418030e-02	1.162604093551635742e-01
3.377372026443481445e-02	1.625684089958667755e-02	2.632625997066497803e-01	-4.848675429821014404e-02
-3.862650096416473389e-01	1.745042204856872559e-01	1.511220335960388184e-01	8.548760786652565002e-03
4.025622084736824036e-02	4.128019511699676514e-02	-5.792322009801864624e-02	1.698780618607997894e-02
-2.631590664386749268e-01	9.609628468751907349e-02	4.340532049536705017e-02	5.715181306004524231e-02
-1.390737444162368774e-01	8.628443628549575806e-02	-6.279795765876770020e-01	-1.022489443421363831e-01
4.009398445487022400e-02	2.142245648428797722e-03	-5.337154865264892578e-02	4.076090455055236816e-02
7.720054686069488525e-02	1.328819841146469116e-01	3.120219707489013672e-02	-3.927769139409065247e-02
8.974400162696838379e-02	9.338413923978805542e-02	5.455635860562324524e-02	5.323481559753417969e-02
-5.812497437000274658e-02	-1.448422074317932129e-01	-1.682225167751312256e-01	-3.170941770076751709e-02
5.926185101270675659e-02	1.263759434223175049e-01	-1.319630891084671021e-01	1.342247724533081055e-01
-3.988102972507476807e-01	-1.773692481219768524e-02	-1.449737399816513062e-01	-3.908642828464508057e-01
8.739864081144332886e-02	1.687818020582199097e-01	3.766223043203353882e-02	-5.432919040322303772e-02
-5.041702091693878174e-02	-7.366228103637695312e-02	-1.280893087387084961e-01	1.220059916377067566e-01
1.201165840029716492e-01	9.602499753236770630e-02	1.000922843813896179e-01	-1.410088241100311279e-01
9.719315171241760254e-02	-1.249675750732421875e-01	2.964671701192855835e-02	-8.980522304773330688e-02
-5.692102909088134766e-01	1.214424297213554382e-01	2.389210760593414307e-01	2.992321550846099854e-01
1.414889562875032425e-02	1.166687756776809692e-01	7.876167655922472477e-04	-1.785387098789215088e-02
-5.098929628729820251e-03	-4.933764785528182983e-02	-1.915396004915237427e-02	-2.219479996711015701e-03
8.996400982141494751e-02	7.163117825984954834e-02	9.293487668037414551e-02	-8.188980631530284882e-03
-4.332959279417991638e-02	1.637075990438461304e-01	-1.199598163366317749e-01	-1.156495437026023865e-01
1.040132865309715271e-01	1.048909500241279602e-01	-2.086106128990650177e-02	1.060584262013435364e-01
1.443280577659606934e-01	1.320144832134246826e-01	1.785448938608169556e-02	1.005176603794097900e-01
1.054616495966911316e-01	1.484744995832443237e-01	-9.403404779732227325e-03	2.004550211131572723e-02
2.901816740632057190e-02	-3.285240828990936279e-01	-8.872212469577789307e-02	5.324454605579376221e-02
8.298604190349578857e-02	1.071646511554718018e-01	8.096782118082046509e-02	-4.486767947673797607e-02
1.969277709722518921e-01	1.124040335416793823e-01	-2.679059654474258423e-02	-3.293485939502716064e-02
6.549488753080368042e-02	-8.223266340792179108e-03	2.094154618680477142e-02	5.750918015837669373e-02
