0.052176	0.022786	0.019442	-0.020844	-0.008765	-0.030880	0.010031	0.010690	-0.006986	-0.013911	-0.011086	-0.009671	0.006083	0.024948	-0.018915	-0.011184	0.027920	0.006099	0.003136	0.020382
0.028283	0.017879	0.061786	0.036704	0.008669	0.053162	-0.004644	-0.011484	0.002712	0.003106	-0.001321	0.026893	-0.002122	-0.006326	0.006996	0.010490	0.007468	0.019279	0.001252	0.025267
0.041417	0.052956	0.031079	0.007343	-0.020670	-0.054397	0.002204	-0.007348	0.015611	-0.004222	0.004336	-0.002993	-0.010705	-0.013904	0.020243	-0.001274	0.027943	0.007677	-0.004878	0.033342
-0.000514	0.010516	-0.045564	0.001133	-0.020319	0.000273	-0.056020	-0.039820	-0.009365	0.003565	-0.015391	0.008897	-0.005696	0.014302	0.013929	0.003003	0.027990	-0.010791	-0.004423	-0.001969
-0.001362	0.013047	0.018410	0.048715	0.036004	0.010675	0.009641	-0.000929	0.028804	-0.004362	-0.042598	-0.042730	-0.020693	0.005066	-0.014057	-0.030836	0.024514	0.029763	0.018602	-0.013016
0.002711	0.015584	-0.001870	0.010244	0.038567	0.018854	-0.019275	0.007206	-0.020558	0.001095	-0.028423	0.007161	-0.012801	-0.040959	0.012279	0.027151	-0.001865	0.011525	0.012263	0.004827
-0.003429	0.048091	0.068436	-0.017332	-0.026995	0.001866	0.007960	-0.008045	-0.013393	0.004252	-0.011155	-0.003079	0.009859	-0.024937	0.083416	0.039284	-0.024677	-0.037503	0.024704	0.026132
0.018043	0.007130	-0.016497	0.029824	0.014558	-0.008914	0.000123	-0.002440	0.001121	0.013005	-0.003560	0.032561	0.011494	-0.007239	0.019466	0.024601	0.025265	0.020339	-0.026164	-0.005797
-0.006595	-0.002806	-0.035519	0.013260	-0.040147	0.017018	0.051466	-0.003604	-0.012965	0.037672	-0.011057	0.031792	-0.002638	-0.002967	-0.007138	0.011937	-0.010923	0.004702	-0.017931	0.023151
0.008124	0.005992	-0.025641	0.021570	0.010884	0.001755	-0.044066	0.000907	-0.028034	-0.028987	-0.005995	0.017194	0.011985	-0.005475	0.004960	0.026412	0.014821	-0.017452	-0.012219	0.005005
0.042209	0.025503	-0.020505	-0.042718	0.023334	-0.016871	-0.025913	0.028748	-0.002556	0.029398	0.028204	-0.019755	-0.042070	-0.014369	-0.021070	-0.048398	0.029734	0.007931	-0.057745	0.022593
0.020664	0.029885	0.004220	0.046973	0.009294	-0.000081	-0.023822	0.012831	-0.001546	0.004631	0.001879	0.007571	0.016637	0.000064	0.016877	0.023346	0.027290	0.018552	-0.013724	0.001798
0.032929	0.042051	0.022573	-0.004580	-0.013363	-0.054282	0.046188	-0.000430	-0.025043	-0.036587	-0.028745	0.053634	-0.012189	-0.045024	0.022078	0.073487	-0.026386	-0.042162	-0.034501	0.020957
-0.012693	0.033476	0.004507	-0.062881	0.054272	-0.058572	-0.027753	-0.048807	0.063219	0.058317	-0.065167	-0.050764	0.076213	-0.029159	0.090122	0.005840	0.015447	0.115105	0.013047	-0.033306
0.057465	0.002040	0.038402	0.009809	-0.018692	0.033864	-0.024974	0.007870	0.007950	-0.010217	-0.020861	0.033445	0.032691	0.015612	-0.030566	0.020568	0.022412	0.020519	-0.016164	0.030000
-0.039276	-0.029740	0.029175	0.025052	-0.039558	-0.047782	-0.058167	0.003493	-0.056851	0.024220	-0.063108	0.042030	0.057571	0.038613	-0.018432	-0.060504	0.110676	-0.012389	-0.032652	0.011567
0.014068	0.002684	-0.040600	0.022664	-0.023616	0.004171	0.024094	-0.009777	-0.015496	0.017270	-0.000336	0.031226	0.038083	-0.011947	0.007403	0.012301	0.047542	-0.001814	0.022407	0.000637
-0.007877	0.010596	-0.008479	0.030028	-0.030068	0.013546	0.010639	-0.021156	0.002968	0.016800	-0.007777	0.037371	0.008397	0.022765	0.006085	0.045873	0.001501	0.013826	0.005270	-0.014891
