2.773763053119182587e-02	8.748095482587814331e-03	5.714537575840950012e-02	1.361877471208572388e-02	7.099894434213638306e-02	1.468318421393632889e-02	3.421401232481002808e-02	-2.556497417390346527e-02	-2.666392177343368530e-02	2.492410875856876373e-02	-2.018708363175392151e-02	4.315610602498054504e-02	4.793160408735275269e-02	-7.630626112222671509e-02	-4.433047771453857422e-02	-3.533154353499412537e-02	-1.325619965791702271e-01	7.846293598413467407e-02	-2.789033018052577972e-02	-2.747743763029575348e-02	1.025488134473562241e-02	6.540105678141117096e-03	-2.019079215824604034e-02	-3.912875801324844360e-02	-8.711276575922966003e-03	4.896020889282226562e-02	6.443294882774353027e-02	-9.621858596801757812e-03	5.069728940725326538e-02	9.759237617254257202e-02	-1.016671583056449890e-01	-3.642104566097259521e-02	2.265252731740474701e-02	-3.846918419003486633e-02	-1.472516264766454697e-02	1.618818379938602448e-02	1.865415601059794426e-03	8.081662654876708984e-02	5.139813944697380066e-02	7.222122699022293091e-02	2.778497990220785141e-03	4.175769165158271790e-02	-2.686018683016300201e-02	3.852548822760581970e-02	-1.438587158918380737e-02
8.857761509716510773e-03	-2.652867930009961128e-03	4.472052678465843201e-02	4.255243018269538879e-02	3.108331188559532166e-02	-1.308409310877323151e-02	-1.612825784832239151e-03	-4.671050608158111572e-02	6.459825485944747925e-02	1.372072938829660416e-02	1.925508491694927216e-02	4.360951110720634460e-02	4.472699016332626343e-02	6.397832930088043213e-02	-3.354135528206825256e-02	7.837313413619995117e-02	1.792608946561813354e-02	-1.052635610103607178e-01	-2.267394913360476494e-03	-2.053315518423914909e-03	3.080422431230545044e-02	2.801480516791343689e-02	3.769610077142715454e-02	-2.281423285603523254e-02	-1.087696664035320282e-02	-3.645547479391098022e-02	-3.065866231918334961e-02	-4.764893651008605957e-02	-3.113184683024883270e-02	1.123569346964359283e-02	-7.500442443415522575e-04	8.084855973720550537e-03	-3.905923664569854736e-02	-2.945973724126815796e-02	3.821504488587379456e-02	7.578894495964050293e-02	-4.972261935472488403e-02	4.243070259690284729e-02	8.064839988946914673e-03	1.426849234849214554e-02	-1.259345212019979954e-03	4.296888131648302078e-03	-3.529504314064979553e-02	-2.532534766942262650e-03	2.854833379387855530e-02
4.039641469717025757e-02	-7.035361975431442261e-02	5.545399710536003113e-02	-8.941414766013622284e-03	-3.804351203143596649e-03	2.717288956046104431e-02	-6.440582126379013062e-02	-6.794964522123336792e-02	-8.895616978406906128e-03	5.444482900202274323e-03	-5.705282092094421387e-02	5.054172873497009277e-02	5.195833742618560791e-02	1.756518334150314331e-02	-3.487280011177062988e-02	3.066320344805717468e-02	6.064347922801971436e-02	-4.221656918525695801e-02	-3.487915918231010437e-02	-3.814842179417610168e-02	-4.109484702348709106e-02	7.919223606586456299e-02	6.558179110288619995e-02	-1.930027641355991364e-02	2.213114500045776367e-02	5.571276415139436722e-03	5.025250837206840515e-02	-7.478448748588562012e-02	-4.260208085179328918e-02	3.737757354974746704e-02	7.412202656269073486e-02	-1.372472196817398071e-01	-5.139036849141120911e-02	1.466428302228450775e-02	1.988340355455875397e-02	4.156349226832389832e-02	2.696905098855495453e-02	8.066716790199279785e-02	-4.245918616652488708e-02	-6.505070487037301064e-04	-2.710163779556751251e-02	-3.549702465534210205e-02	-5.511544272303581238e-02	-2.146189846098423004e-02	5.033503472805023193e-02
8.053486235439777374e-03	2.694773301482200623e-02	1.771961525082588196e-02	3.732483461499214172e-02	8.936157822608947754e-02	-3.117209486663341522e-02	-1.613304484635591507e-03	1.636723987758159637e-02	-3.376979753375053406e-02	4.488809034228324890e-02	3.983846865594387054e-03	-5.251140892505645752e-02	-4.247465357184410095e-02	-2.815794013440608978e-02	-9.911512024700641632e-03	-1.569235511124134064e-02	2.107746899127960205e-02	-7.058745622634887695e-02	4.460591357201337814e-03	7.940270937979221344e-03	6.028005480766296387e-02	-7.856306433677673340e-02	5.300742108374834061e-03	-2.809261158108711243e-02	2.749553322792053223e-02	-2.727143093943595886e-02	-2.309595048427581787e-02	4.321968927979469299e-02	2.348183421418070793e-03	-7.932639867067337036e-02	7.277368754148483276e-02	6.124113500118255615e-02	2.031507203355431557e-03	-1.152826398611068726e-01	1.859126612544059753e-02	-3.467960283160209656e-02	-2.660639351233839989e-03	2.973163127899169922e-02	5.554045364260673523e-02	-1.548002287745475769e-02	1.619588211178779602e-02	3.696249052882194519e-02	-3.833815455436706543e-02	-7.279632147401571274e-03	1.772465184330940247e-02
4.466561973094940186e-02	-2.564875967800617218e-02	-8.353763818740844727e-02	-3.844963759183883667e-02	-4.007656499743461609e-02	-3.488507494330406189e-02	-8.553527295589447021e-03	5.401516798883676529e-03	-5.763714667409658432e-03	1.419689208269119263e-01	-7.425621896982192993e-02	1.112940348684787750e-02	1.283476967364549637e-02	-7.178409025073051453e-03	-2.279515936970710754e-02	-3.511930257081985474e-02	7.413434237241744995e-02	-3.431823104619979858e-02	5.407936498522758484e-02	6.431359052658081055e-02	1.076359301805496216e-01	3.584659472107887268e-02	-3.348561376333236694e-02	-6.406564265489578247e-02	-8.299437165260314941e-02	6.588498596101999283e-03	7.727490272372961044e-03	3.754816949367523193e-02	-8.780538104474544525e-03	-2.439253591001033783e-02	1.297278143465518951e-02	-4.602563753724098206e-02	-1.074971165508031845e-02	1.151047064922749996e-03	1.801250316202640533e-02	5.190248042345046997e-02	9.878203272819519043e-03	-6.761548575013875961e-03	-1.017831414937973022e-01	1.705567538738250732e-02	-5.181856080889701843e-02	-6.523966044187545776e-02	2.260993234813213348e-03	-7.049123197793960571e-02	-2.619665488600730896e-02
7.377068046480417252e-03	-3.163930401206016541e-02	2.875252813100814819e-02	5.650161206722259521e-02	3.356894850730895996e-02	-5.428679659962654114e-02	-8.236317336559295654e-02	3.469214215874671936e-02	2.405366674065589905e-02	3.180934861302375793e-02	9.136099251918494701e-04	-2.752254344522953033e-02	-1.841117441654205322e-02	1.165241096168756485e-02	-9.631517343223094940e-03	7.280022371560335159e-03	4.173304419964551926e-03	-5.219842866063117981e-02	3.049419261515140533e-02	3.218553587794303894e-02	-3.379611065611243248e-03	6.571125239133834839e-02	6.241409108042716980e-02	1.537220366299152374e-02	3.859224915504455566e-02	-5.321107432246208191e-02	-3.288124129176139832e-02	6.727600004523992538e-03	5.534670315682888031e-03	1.185116780106909573e-04	-8.298025466501712799e-03	1.798611716367304325e-03	-4.296747222542762756e-02	6.705967243760824203e-03	6.681384146213531494e-02	6.576006114482879639e-02	4.448640719056129456e-02	4.205797240138053894e-02	-3.513968363404273987e-02	-1.366776414215564728e-02	3.762194653972983360e-03	-3.907055594027042389e-03	-1.811965834349393845e-03	2.342470549046993256e-02	9.447647258639335632e-03
7.540587335824966431e-02	3.353737667202949524e-02	-4.855069145560264587e-02	-7.850939035415649414e-02	-4.434742406010627747e-02	-8.689153008162975311e-03	-5.661964416503906250e-02	-3.774206712841987610e-02	2.737557142972946167e-02	-3.903035447001457214e-02	-4.045487195253372192e-02	-6.605593860149383545e-02	-5.083681643009185791e-02	1.881376653909683228e-02	-1.836941018700599670e-02	-1.116016879677772522e-02	-1.838485337793827057e-02	3.034231998026371002e-02	-1.022290363907814026e-01	-9.771402180194854736e-02	-1.157200662419199944e-03	2.330137602984905243e-02	4.777697473764419556e-02	-7.030282169580459595e-03	7.921825349330902100e-02	-4.506992548704147339e-02	-2.224515378475189209e-02	3.069718182086944580e-02	4.150724783539772034e-02	-1.400208286941051483e-02	9.624677896499633789e-02	-2.826096117496490479e-02	2.907703258097171783e-02	-8.784848451614379883e-02	4.415219277143478394e-02	-1.386750396341085434e-02	2.365949563682079315e-03	-5.014081019908189774e-03	1.629193872213363647e-02	-5.871939659118652344e-02	7.216294854879379272e-02	5.525172129273414612e-02	-3.629733622074127197e-02	1.083875540643930435e-02	1.670034485869109631e-03
1.022287644445896149e-02	-5.010207369923591614e-02	-9.596688300371170044e-02	1.033424958586692810e-01	4.378008842468261719e-02	-1.084961146116256714e-01	-2.357522211968898773e-02	4.562607035040855408e-03	9.088075160980224609e-02	6.154046207666397095e-02	-5.576935131102800369e-03	-3.552331589162349701e-03	4.953586962074041367e-03	-7.680574059486389160e-02	-9.519550949335098267e-02	-4.411668330430984497e-02	-2.605697326362133026e-02	-3.874832764267921448e-02	-5.661386623978614807e-02	-6.490492820739746094e-02	4.252831637859344482e-02	9.110447019338607788e-02	1.255744546651840210e-01	5.141646414995193481e-02	-9.004528820514678955e-02	3.321966901421546936e-02	4.373906925320625305e-02	-9.875231236219406128e-02	-4.926572367548942566e-02	-7.988253235816955566e-02	6.481953710317611694e-02	1.269867643713951111e-02	2.639190293848514557e-02	-4.016977921128273010e-02	-1.193651556968688965e-01	-7.871896773576736450e-02	-4.154922813177108765e-02	-1.174803674221038818e-01	-1.593043059110641479e-01	1.037959009408950806e-01	-4.715213924646377563e-02	-2.295673824846744537e-03	6.146914511919021606e-02	3.546098619699478149e-02	-4.814214631915092468e-02
-8.591692149639129639e-02	4.039980098605155945e-02	-1.444320194423198700e-02	-3.136195614933967590e-02	8.814038336277008057e-02	1.047075353562831879e-02	-5.661693215370178223e-02	1.911451295018196106e-02	5.976592749357223511e-02	3.122769994661211967e-03	-2.961663715541362762e-02	3.375598415732383728e-02	2.827916666865348816e-02	-1.070153620094060898e-02	-1.504700165241956711e-02	-3.449715301394462585e-02	-3.126147389411926270e-02	5.750371888279914856e-02	-5.343639478087425232e-02	-5.111482366919517517e-02	-1.786195486783981323e-02	-5.518663674592971802e-02	-7.801276445388793945e-02	-3.356003016233444214e-02	1.761113665997982025e-02	-4.133896529674530029e-02	-4.425462707877159119e-02	5.769428238272666931e-02	-8.541935123503208160e-03	-3.112605772912502289e-02	-1.438249135389924049e-03	-4.879453033208847046e-02	5.983525142073631287e-02	-1.155286747962236404e-02	3.403759747743606567e-02	-2.702508820220828056e-03	7.903748750686645508e-02	9.996223449707031250e-02	2.371085248887538910e-02	6.892369128763675690e-03	-2.251139143481850624e-03	2.207288332283496857e-02	-1.843195967376232147e-02	5.306928604841232300e-02	-4.972286988049745560e-03
-6.775774806737899780e-02	2.901029959321022034e-02	-3.148238360881805420e-02	-1.168420538306236267e-01	1.793916374444961548e-01	7.331997901201248169e-02	-9.712909907102584839e-02	3.799996804445981979e-03	2.606968581676483154e-02	3.757998347282409668e-02	-1.447234451770782471e-01	-3.435732563957571983e-03	-2.149933204054832458e-02	7.233035750687122345e-03	3.833745047450065613e-02	-4.729108512401580811e-02	-9.375020116567611694e-02	-1.888766139745712280e-02	-3.946711495518684387e-02	-4.332659766077995300e-02	2.164494059979915619e-02	2.023794800043106079e-01	1.637113243341445923e-01	4.453752562403678894e-02	-1.552778482437133789e-01	-1.240973919630050659e-01	-1.435444653034210205e-01	3.058597259223461151e-02	1.968024075031280518e-01	-1.996133476495742798e-01	-1.896217465400695801e-02	-1.511723641306161880e-02	1.199181824922561646e-01	-1.938216201961040497e-02	1.542735658586025238e-02	-7.893618196249008179e-02	5.151032283902168274e-02	1.303900182247161865e-01	-2.112491130828857422e-01	-7.758734375238418579e-02	1.014540269970893860e-01	2.455898225307464600e-01	-1.824140697717666626e-01	1.336092799901962280e-01	2.837830223143100739e-02
-9.055924415588378906e-02	7.228640024550259113e-04	-2.400388009846210480e-02	-8.105015009641647339e-02	5.325128138065338135e-02	2.457823790609836578e-02	-4.852880537509918213e-02	3.187778871506452560e-03	6.243031099438667297e-02	1.819417625665664673e-02	6.809195876121520996e-02	4.467178881168365479e-02	4.839441925287246704e-02	-6.476041674613952637e-02	-1.021384354680776596e-02	-1.693877950310707092e-02	-4.233216121792793274e-02	4.986805841326713562e-02	9.610454551875591278e-03	8.514092303812503815e-03	-1.150156836956739426e-02	-1.943715848028659821e-02	-3.095118701457977295e-02	1.966677792370319366e-02	2.580263279378414154e-02	1.109719742089509964e-03	8.694353513419628143e-03	3.929635137319564819e-02	7.287074811756610870e-03	2.974200528115034103e-03	-1.218227203935384750e-02	-1.304324436932802200e-02	1.612453721463680267e-02	-9.440742433071136475e-03	4.285633563995361328e-02	1.932740025222301483e-02	4.984372481703758240e-02	5.803961306810379028e-02	1.458736881613731384e-02	-2.739864215254783630e-02	2.897748723626136780e-02	1.152424514293670654e-02	-4.629759863018989563e-02	2.868751063942909241e-02	-2.825916744768619537e-02
-3.137050569057464600e-02	-1.036369800567626953e-01	4.388432577252388000e-02	1.480632089078426361e-02	-8.004219830036163330e-02	-2.474972419440746307e-02	-5.276852846145629883e-02	-9.800230711698532104e-02	-4.676641523838043213e-02	4.464448243379592896e-02	2.332372590899467468e-02	-7.838032394647598267e-02	-8.633447438478469849e-02	-6.925685703754425049e-02	-1.541890669614076614e-02	-1.433658320456743240e-02	-1.479275338351726532e-02	-2.734672464430332184e-02	-1.744487695395946503e-02	-1.582922227680683136e-02	8.751381188631057739e-02	-4.764506220817565918e-02	-2.605438232421875000e-02	-9.868560731410980225e-02	-1.113787218928337097e-01	-5.224422737956047058e-02	-1.221655216068029404e-02	8.124929666519165039e-02	7.475609332323074341e-02	-1.235535833984613419e-03	6.540503818541765213e-04	8.462398499250411987e-02	2.241900749504566193e-02	7.623679190874099731e-02	4.752340912818908691e-02	1.745418272912502289e-02	-2.663122862577438354e-02	-3.943470865488052368e-02	7.171195000410079956e-02	4.737132787704467773e-02	-6.456857919692993164e-02	8.584480732679367065e-02	-5.461793858557939529e-03	7.817463949322700500e-03	1.341453846544027328e-02
