-0.017890	0.009320	0.024416	-0.008097
-0.135305	0.044651	-0.081656	-0.154074
-0.043955	-0.045230	0.042178	-0.002196
0.002161	0.075965	0.063240	-0.017041
0.036367	0.017832	0.070330	0.018952
-0.101022	0.024025	-0.176071	0.006970
0.053552	0.049229	-0.061677	0.057941
0.027742	0.057722	0.066269	0.018206
0.030296	-0.041414	-0.011720	-0.001256
0.040323	0.063622	0.040437	-0.032392
0.063537	0.087867	0.044482	-0.002939
0.076863	-0.017405	-0.075869	0.065096
-0.016626	0.004698	0.023379	0.009451
0.021287	0.097470	0.033037	-0.037192
-0.029311	0.094251	-0.029762	0.012349
-0.101736	0.067790	-0.101413	0.118531
0.023144	0.012991	-0.029378	-0.005061
-0.003247	0.033172	0.044865	-0.052588
0.060370	0.071422	0.060522	0.051064
-0.041488	0.040603	0.011919	-0.054183
-0.025814	0.107003	-0.020182	0.013913
0.064274	-0.069300	-0.088381	-0.019617
-0.068484	-0.075374	0.095070	-0.017143
-0.041808	-0.038445	0.071865	-0.060422
0.014819	-0.063774	-0.095266	0.014904
0.088437	0.011492	-0.019940	-0.082065
0.021169	-0.074841	0.064318	0.076601
0.041017	-0.013995	0.025413	0.051954
0.084882	0.025763	-0.080059	-0.096130
-0.084068	-0.013793	0.022918	0.003347
0.110350	-0.014636	-0.043471	0.049336
0.030310	0.086781	0.054775	-0.008331
-0.077166	0.021601	0.005008	0.023040
0.011515	0.018995	0.052307	0.058318
0.037563	0.063351	0.064870	-0.002322
0.036094	0.027790	-0.005973	0.014953
0.055640	-0.082872	-0.115485	0.073285
-0.114256	-0.023540	-0.004582	0.010781
0.033075	0.038096	0.042274	0.027800
-0.058407	0.060808	0.022062	0.029789
-0.029040	-0.021242	0.048974	0.024654
-0.025708	-0.048241	0.033542	0.011157
0.027081	-0.032833	-0.050897	-0.048149
0.071685	0.048187	0.023769	-0.109970
0.135085	-0.030978	-0.070023	-0.155806
-0.028811	0.055184	0.050723	-0.047677
0.026237	0.009138	0.056580	0.030376
-0.021291	-0.079916	0.079408	0.074998
-0.009541	0.003003	0.006581	0.007030
-0.037443	0.065183	0.026672	-0.017554
0.074339	0.087292	0.061153	0.082475
0.059560	0.086924	0.021757	-0.002354
-0.085537	0.106770	-0.045863	-0.028729
0.009056	0.014257	0.080685	-0.010834
-0.024718	-0.138357	-0.000981	-0.010584
0.007443	0.000549	0.040803	0.001924
0.049275	0.115968	0.069971	-0.109779
-0.112860	-0.049272	-0.015056	-0.095907
0.065033	-0.031855	-0.112024	-0.030830
